crop_id,image_uid,split,source,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
bg_positive_free_nwpu_positive_314_000,nwpu_positive_314,train,positive_free,0,background,1139,654,1202,690,2268,1383,819,rgb,,69,3.246,False,0.476
bg_positive_free_nwpu_positive_315_000,nwpu_positive_315,train,positive_free,0,background,146,23,193,72,2303,1689,1026,rgb,,54,4.148,False,0.79
bg_positive_free_nwpu_positive_316_000,nwpu_positive_316,val,positive_free,0,background,537,288,724,435,27489,1166,822,rgb,,206,1.087,False,0.648
bg_positive_free_nwpu_positive_317_000,nwpu_positive_317,train,positive_free,0,background,738,343,784,403,2760,974,762,rgb,,66,3.394,False,0.634
bg_positive_free_nwpu_positive_318_000,nwpu_positive_318,val,positive_free,0,background,951,88,1034,166,6474,1044,664,rgb,,91,2.462,False,0.782
bg_positive_free_nwpu_positive_319_000,nwpu_positive_319,train,positive_free,0,background,788,39,820,70,992,981,775,rgb,,35,6.4,True,0.81
bg_positive_free_nwpu_positive_320_000,nwpu_positive_320,train,positive_free,0,background,641,188,685,248,2640,979,775,rgb,,66,3.394,False,0.606
bg_positive_free_nwpu_positive_322_000,nwpu_positive_322,train,positive_free,0,background,479,275,542,343,4284,982,662,rgb,,75,2.987,False,0.762
bg_positive_free_nwpu_positive_324_000,nwpu_positive_324,train,positive_free,0,background,330,139,402,208,4968,1152,625,rgb,,79,2.835,False,0.796
bg_positive_free_nwpu_positive_325_000,nwpu_positive_325,train,positive_free,0,background,948,361,1017,431,4830,1156,669,rgb,,77,2.909,False,0.815
bg_positive_free_nwpu_positive_326_000,nwpu_positive_326,train,positive_free,0,background,749,533,821,573,2880,1152,669,rgb,,79,2.835,False,0.461
bg_positive_free_nwpu_positive_327_000,nwpu_positive_327,train,positive_free,0,background,9,29,80,88,4189,1152,681,rgb,,78,2.872,False,0.689
bg_positive_free_nwpu_positive_328_000,nwpu_positive_328,train,positive_free,0,background,885,23,940,102,4345,951,597,rgb,,87,2.575,False,0.574
bg_positive_free_nwpu_positive_329_000,nwpu_positive_329,train,positive_free,0,background,819,45,875,80,1960,1151,655,rgb,,62,3.613,False,0.51
bg_positive_free_nwpu_positive_330_000,nwpu_positive_330,train,positive_free,0,background,497,182,572,228,3450,732,554,rgb,,82,2.732,False,0.513
bg_positive_free_nwpu_positive_331_000,nwpu_positive_331,train,positive_free,0,background,10,359,87,414,4235,993,658,rgb,,85,2.635,False,0.586
bg_positive_free_nwpu_positive_332_000,nwpu_positive_332,train,positive_free,0,background,246,96,345,194,9702,1052,605,rgb,,109,2.055,False,0.817
bg_positive_free_nwpu_positive_333_000,nwpu_positive_333,train,positive_free,0,background,90,294,292,385,18382,931,621,rgb,,222,1.009,False,0.373
bg_positive_free_nwpu_positive_334_000,nwpu_positive_334,train,positive_free,0,background,701,378,775,428,3700,959,552,rgb,,81,2.765,False,0.564
bg_positive_free_nwpu_positive_335_000,nwpu_positive_335,train,positive_free,0,background,842,428,891,497,3381,992,600,rgb,,76,2.947,False,0.585
bg_positive_free_nwpu_positive_336_000,nwpu_positive_336,train,positive_free,0,background,499,170,571,245,5400,970,645,rgb,,82,2.732,False,0.803
bg_positive_free_nwpu_positive_337_000,nwpu_positive_337,train,positive_free,0,background,242,483,340,545,6076,832,580,rgb,,108,2.074,False,0.521
bg_positive_free_nwpu_positive_338_000,nwpu_positive_338,train,positive_free,0,background,768,188,826,242,3132,846,506,rgb,,64,3.5,False,0.765
bg_positive_free_nwpu_positive_339_000,nwpu_positive_339,train,positive_free,0,background,85,118,130,167,2205,838,549,rgb,,54,4.148,False,0.756
bg_positive_free_nwpu_positive_340_000,nwpu_positive_340,train,positive_free,0,background,76,43,318,331,69696,858,507,rgb,,317,0.707,False,0.694
bg_positive_free_nwpu_positive_341_000,nwpu_positive_341,train,positive_free,0,background,621,55,661,93,1520,852,604,rgb,,44,5.091,False,0.785
bg_positive_free_nwpu_positive_343_000,nwpu_positive_343,train,positive_free,0,background,629,39,700,103,4544,938,628,rgb,,78,2.872,False,0.747
bg_positive_free_nwpu_positive_345_000,nwpu_positive_345,train,positive_free,0,background,641,320,697,354,1904,948,580,rgb,,62,3.613,False,0.495
bg_positive_free_nwpu_positive_346_000,nwpu_positive_346,val,positive_free,0,background,603,478,673,552,5180,935,574,rgb,,81,2.765,False,0.79
bg_positive_free_nwpu_positive_347_000,nwpu_positive_347,train,positive_free,0,background,558,376,723,473,16005,1115,663,rgb,,182,1.231,False,0.483
bg_positive_free_nwpu_positive_349_000,nwpu_positive_349,train,positive_free,0,background,681,514,756,583,5175,976,584,rgb,,82,2.732,False,0.77
bg_positive_free_nwpu_positive_350_000,nwpu_positive_350,val,positive_free,0,background,123,96,187,164,4352,829,540,rgb,,75,2.987,False,0.774
bg_positive_free_nwpu_positive_351_000,nwpu_positive_351,train,positive_free,0,background,39,213,93,250,1998,853,565,rgb,,59,3.797,False,0.574
bg_positive_free_nwpu_positive_352_000,nwpu_positive_352,train,positive_free,0,background,405,287,463,341,3132,752,545,rgb,,64,3.5,False,0.765
bg_positive_free_nwpu_positive_353_000,nwpu_positive_353,train,positive_free,0,background,573,317,749,392,13200,971,569,rgb,,194,1.155,False,0.351
bg_positive_free_nwpu_positive_355_000,nwpu_positive_355,train,positive_free,0,background,497,302,562,365,4095,989,561,rgb,,72,3.111,False,0.79
bg_positive_free_nwpu_positive_356_000,nwpu_positive_356,train,positive_free,0,background,780,365,835,406,2255,948,579,rgb,,61,3.672,False,0.606
bg_positive_free_nwpu_positive_357_000,nwpu_positive_357,train,positive_free,0,background,69,322,167,391,6762,864,613,rgb,,108,2.074,False,0.58
bg_positive_free_nwpu_positive_358_000,nwpu_positive_358,train,positive_free,0,background,683,504,730,548,2068,977,653,rgb,,52,4.308,False,0.765
bg_positive_free_nwpu_positive_359_000,nwpu_positive_359,train,positive_free,0,background,714,333,811,433,9700,923,561,rgb,,110,2.036,False,0.802
bg_positive_free_nwpu_positive_360_000,nwpu_positive_360,train,positive_free,0,background,319,29,343,54,600,891,605,rgb,,28,8.0,True,0.765
bg_positive_free_nwpu_positive_361_000,nwpu_positive_361,train,positive_free,0,background,100,102,135,136,1190,737,564,rgb,,39,5.744,False,0.782
bg_positive_free_nwpu_positive_362_000,nwpu_positive_362,train,positive_free,0,background,777,281,815,324,1634,861,599,rgb,,47,4.766,False,0.74
bg_positive_free_nwpu_positive_364_000,nwpu_positive_364,train,positive_free,0,background,260,63,289,128,1885,1135,661,rgb,,72,3.111,False,0.364
bg_positive_free_nwpu_positive_366_000,nwpu_positive_366,train,positive_free,0,background,18,471,140,544,8906,848,573,rgb,,134,1.672,False,0.496
bg_positive_free_nwpu_positive_368_000,nwpu_positive_368,train,positive_free,0,background,100,70,147,166,4512,839,576,rgb,,106,2.113,False,0.402
bg_positive_free_nwpu_positive_369_000,nwpu_positive_369,train,positive_free,0,background,879,360,956,426,5082,973,649,rgb,,85,2.635,False,0.703
bg_positive_free_nwpu_positive_371_000,nwpu_positive_371,train,positive_free,0,background,925,58,993,101,2924,1005,695,rgb,,75,2.987,False,0.52
bg_positive_free_nwpu_positive_373_000,nwpu_positive_373,train,positive_free,0,background,843,135,917,187,3848,939,715,rgb,,81,2.765,False,0.586
bg_positive_free_nwpu_positive_374_000,nwpu_positive_374,val,positive_free,0,background,383,256,445,291,2170,973,702,rgb,,68,3.294,False,0.469
bg_positive_free_nwpu_positive_375_000,nwpu_positive_375,val,positive_free,0,background,794,97,845,157,3060,904,709,rgb,,66,3.394,False,0.702
bg_positive_free_nwpu_positive_376_000,nwpu_positive_376,train,positive_free,0,background,311,388,377,457,4554,886,667,rgb,,76,2.947,False,0.788
bg_positive_free_nwpu_positive_377_000,nwpu_positive_377,val,positive_free,0,background,300,28,505,417,79745,863,571,rgb,,428,0.523,False,0.435
bg_positive_free_nwpu_positive_378_000,nwpu_positive_378,train,positive_free,0,background,786,23,836,64,2050,970,715,rgb,,55,4.073,False,0.678
bg_positive_free_nwpu_positive_379_000,nwpu_positive_379,train,positive_free,0,background,5,41,106,143,10302,709,358,rgb,,112,2.0,False,0.821
bg_positive_free_nwpu_positive_380_000,nwpu_positive_380,val,positive_free,0,background,37,179,114,262,6391,700,387,rgb,,91,2.462,False,0.772
bg_positive_free_nwpu_positive_381_000,nwpu_positive_381,train,positive_free,0,background,630,393,662,447,1728,953,723,rgb,,59,3.797,False,0.496
bg_positive_free_nwpu_positive_382_000,nwpu_positive_382,train,positive_free,0,background,649,356,720,426,4970,1002,669,rgb,,78,2.872,False,0.817
bg_positive_free_nwpu_positive_383_000,nwpu_positive_383,train,positive_free,0,background,181,365,266,389,2040,955,672,rgb,,93,2.409,False,0.236
bg_positive_free_nwpu_positive_384_000,nwpu_positive_384,train,positive_free,0,background,625,324,665,357,1320,978,720,rgb,,44,5.091,False,0.682
bg_positive_free_nwpu_positive_385_000,nwpu_positive_385,train,positive_free,0,background,210,53,312,132,8058,756,691,rgb,,112,2.0,False,0.642
bg_positive_free_nwpu_positive_386_000,nwpu_positive_386,train,positive_free,0,background,10,616,71,670,3294,926,678,rgb,,67,3.343,False,0.734
bg_positive_free_nwpu_positive_387_000,nwpu_positive_387,val,positive_free,0,background,142,321,248,373,5512,744,446,rgb,,117,1.915,False,0.403
bg_positive_free_nwpu_positive_389_000,nwpu_positive_389,train,positive_free,0,background,501,251,809,616,112420,831,652,rgb,,402,0.557,False,0.696
bg_positive_free_nwpu_positive_390_000,nwpu_positive_390,val,positive_free,0,background,119,463,208,571,9612,864,704,rgb,,119,1.882,False,0.679
bg_positive_free_nwpu_positive_391_000,nwpu_positive_391,train,positive_free,0,background,812,285,893,371,6966,970,637,rgb,,95,2.358,False,0.772
bg_positive_free_nwpu_positive_392_000,nwpu_positive_392,train,positive_free,0,background,291,97,402,179,9102,975,700,rgb,,122,1.836,False,0.612
bg_positive_free_nwpu_positive_394_000,nwpu_positive_394,train,positive_free,0,background,206,600,231,625,625,855,681,rgb,,28,8.0,True,0.797
bg_positive_free_nwpu_positive_395_000,nwpu_positive_395,train,positive_free,0,background,659,643,701,693,2100,868,713,rgb,,55,4.073,False,0.694
bg_positive_free_nwpu_positive_396_000,nwpu_positive_396,train,positive_free,0,background,532,141,588,200,3304,954,608,rgb,,65,3.446,False,0.782
bg_positive_free_nwpu_positive_397_000,nwpu_positive_397,train,positive_free,0,background,479,176,571,250,6808,975,623,rgb,,101,2.218,False,0.667
bg_positive_free_nwpu_positive_398_000,nwpu_positive_398,train,positive_free,0,background,322,102,356,170,2312,595,623,rgb,,75,2.987,False,0.411
bg_positive_free_nwpu_positive_399_000,nwpu_positive_399,train,positive_free,0,background,405,357,444,419,2418,902,611,rgb,,68,3.294,False,0.523
bg_positive_free_nwpu_positive_400_000,nwpu_positive_400,val,positive_free,0,background,623,272,809,455,34038,856,721,rgb,,205,1.093,False,0.81
bg_positive_free_nwpu_positive_401_000,nwpu_positive_401,val,positive_free,0,background,664,404,742,468,4992,888,682,rgb,,86,2.605,False,0.675
bg_positive_free_nwpu_positive_402_000,nwpu_positive_402,train,positive_free,0,background,568,162,616,210,2304,973,629,rgb,,53,4.226,False,0.82
bg_positive_free_nwpu_positive_403_000,nwpu_positive_403,train,positive_free,0,background,75,369,119,423,2376,794,663,rgb,,59,3.797,False,0.683
bg_positive_free_nwpu_positive_404_000,nwpu_positive_404,train,positive_free,0,background,385,82,488,164,8446,804,596,rgb,,113,1.982,False,0.661
bg_positive_free_nwpu_positive_405_000,nwpu_positive_405,train,positive_free,0,background,496,446,555,504,3422,872,622,rgb,,65,3.446,False,0.81
bg_positive_free_nwpu_positive_406_000,nwpu_positive_406,train,positive_free,0,background,210,251,418,493,50336,888,699,rgb,,266,0.842,False,0.711
bg_positive_free_nwpu_positive_408_000,nwpu_positive_408,val,positive_free,0,background,525,293,566,331,1558,974,657,rgb,,45,4.978,False,0.769
bg_positive_free_nwpu_positive_409_000,nwpu_positive_409,train,positive_free,0,background,114,684,182,717,2244,612,732,rgb,,75,2.987,False,0.399
bg_positive_free_nwpu_positive_410_000,nwpu_positive_410,train,positive_free,0,background,89,459,126,522,2331,949,617,rgb,,69,3.246,False,0.49
bg_positive_free_nwpu_positive_411_000,nwpu_positive_411,train,positive_free,0,background,204,447,246,507,2520,877,660,rgb,,66,3.394,False,0.579
bg_positive_free_nwpu_positive_412_000,nwpu_positive_412,train,positive_free,0,background,79,462,117,532,2660,976,666,rgb,,77,2.909,False,0.449
bg_positive_free_nwpu_positive_414_000,nwpu_positive_414,val,positive_free,0,background,506,351,555,419,3332,618,529,rgb,,75,2.987,False,0.592
bg_positive_free_nwpu_positive_415_000,nwpu_positive_415,train,positive_free,0,background,619,170,681,237,4154,949,676,rgb,,74,3.027,False,0.759
bg_positive_free_nwpu_positive_422_000,nwpu_positive_422,train,positive_free,0,background,926,49,1006,187,11040,1057,670,cir,,152,1.474,False,0.478
bg_positive_free_nwpu_positive_423_000,nwpu_positive_423,train,positive_free,0,background,338,154,374,195,1476,1072,696,cir,,45,4.978,False,0.729
bg_positive_free_nwpu_positive_424_000,nwpu_positive_424,train,positive_free,0,background,750,286,795,329,1935,1055,647,cir,,50,4.48,False,0.774
bg_positive_free_nwpu_positive_425_000,nwpu_positive_425,train,positive_free,0,background,537,189,565,262,2044,969,676,cir,,80,2.8,False,0.319
bg_positive_free_nwpu_positive_426_000,nwpu_positive_426,train,positive_free,0,background,254,540,316,600,3720,1014,688,cir,,68,3.294,False,0.804
bg_positive_free_nwpu_positive_427_000,nwpu_positive_427,train,positive_free,0,background,570,235,649,302,5293,1026,690,cir,,87,2.575,False,0.699
bg_positive_free_nwpu_positive_428_000,nwpu_positive_428,train,positive_free,0,background,221,608,323,695,8874,1061,704,cir,,112,2.0,False,0.707
bg_positive_free_nwpu_positive_429_000,nwpu_positive_429,train,positive_free,0,background,721,392,776,464,3960,1076,706,cir,,79,2.835,False,0.635
bg_positive_free_nwpu_positive_430_000,nwpu_positive_430,val,positive_free,0,background,189,411,245,470,3304,1079,706,cir,,65,3.446,False,0.782
bg_positive_free_nwpu_positive_431_000,nwpu_positive_431,val,positive_free,0,background,374,568,448,652,6216,1059,699,cir,,92,2.435,False,0.734
bg_positive_free_nwpu_positive_432_000,nwpu_positive_432,train,positive_free,0,background,458,510,507,540,1470,1072,710,cir,,54,4.148,False,0.504
bg_positive_free_nwpu_positive_433_000,nwpu_positive_433,train,positive_free,0,background,997,313,1054,341,1596,1079,707,cir,,63,3.556,False,0.402
bg_positive_free_nwpu_positive_434_000,nwpu_positive_434,train,positive_free,0,background,910,63,962,111,2496,1079,698,cir,,57,3.93,False,0.768
bg_positive_free_nwpu_positive_435_000,nwpu_positive_435,train,positive_free,0,background,663,522,731,566,2992,1090,711,cir,,75,2.987,False,0.532
bg_positive_free_nwpu_positive_437_000,nwpu_positive_437,train,positive_free,0,background,515,385,561,468,3818,1085,707,cir,,91,2.462,False,0.461
bg_positive_free_nwpu_positive_438_000,nwpu_positive_438,train,positive_free,0,background,152,140,203,179,1989,1052,687,cir,,56,4.0,False,0.634
bg_positive_free_nwpu_positive_439_000,nwpu_positive_439,train,positive_free,0,background,620,299,650,327,840,1068,704,cir,,33,6.788,True,0.771
bg_positive_free_nwpu_positive_440_000,nwpu_positive_440,train,positive_free,0,background,238,562,311,621,4307,1045,696,cir,,80,2.8,False,0.673
bg_positive_free_nwpu_positive_441_000,nwpu_positive_441,train,positive_free,0,background,433,11,507,56,3330,1039,698,cir,,81,2.765,False,0.508
bg_positive_free_nwpu_positive_442_000,nwpu_positive_442,train,positive_free,0,background,1001,491,1032,567,2356,1069,678,cir,,84,2.667,False,0.334
bg_positive_free_nwpu_positive_443_000,nwpu_positive_443,train,positive_free,0,background,891,588,949,640,3016,1083,700,cir,,64,3.5,False,0.736
bg_positive_free_nwpu_positive_444_000,nwpu_positive_444,train,positive_free,0,background,347,392,397,417,1250,1077,667,cir,,55,4.073,False,0.413
bg_positive_free_nwpu_positive_445_000,nwpu_positive_445,train,positive_free,0,background,262,129,344,214,6970,1061,665,cir,,94,2.383,False,0.789
bg_positive_free_nwpu_positive_446_000,nwpu_positive_446,train,positive_free,0,background,114,427,196,482,4510,1082,702,cir,,90,2.489,False,0.557
bg_positive_free_nwpu_positive_447_000,nwpu_positive_447,train,positive_free,0,background,205,277,243,351,2812,1039,684,cir,,81,2.765,False,0.429
bg_positive_free_nwpu_positive_448_000,nwpu_positive_448,train,positive_free,0,background,555,572,614,642,4130,1074,692,cir,,77,2.909,False,0.697
bg_positive_free_nwpu_positive_449_000,nwpu_positive_449,train,positive_free,0,background,951,563,989,601,1444,1076,700,cir,,42,5.333,False,0.819
bg_positive_free_nwpu_positive_450_000,nwpu_positive_450,train,positive_free,0,background,957,259,1030,343,6132,1065,641,cir,,92,2.435,False,0.724
bg_positive_free_nwpu_positive_451_000,nwpu_positive_451,train,positive_free,0,background,70,212,248,367,27590,1015,698,cir,,196,1.143,False,0.718
bg_positive_free_nwpu_positive_452_000,nwpu_positive_452,train,positive_free,0,background,250,105,295,157,2340,1016,667,cir,,57,3.93,False,0.72
bg_positive_free_nwpu_positive_453_000,nwpu_positive_453,val,positive_free,0,background,194,621,254,671,3000,1055,697,cir,,66,3.394,False,0.689
bg_positive_free_nwpu_positive_454_000,nwpu_positive_454,train,positive_free,0,background,753,328,802,414,4214,1039,598,rgb,,95,2.358,False,0.467
bg_positive_free_nwpu_positive_455_000,nwpu_positive_455,train,positive_free,0,background,128,420,196,485,4420,753,513,rgb,,75,2.987,False,0.786
bg_positive_free_nwpu_positive_456_000,nwpu_positive_456,val,positive_free,0,background,201,129,249,168,1872,715,546,rgb,,53,4.226,False,0.666
bg_positive_free_nwpu_positive_457_000,nwpu_positive_457,train,positive_free,0,background,523,209,582,292,4897,855,545,rgb,,91,2.462,False,0.591
bg_positive_free_nwpu_positive_458_000,nwpu_positive_458,train,positive_free,0,background,459,73,496,125,1924,762,511,rgb,,57,3.93,False,0.592
bg_positive_free_nwpu_positive_460_000,nwpu_positive_460,train,positive_free,0,background,403,65,459,100,1960,799,537,rgb,,62,3.613,False,0.51
bg_positive_free_nwpu_positive_461_000,nwpu_positive_461,train,positive_free,0,background,576,478,624,506,1344,884,534,rgb,,53,4.226,False,0.478
bg_positive_free_nwpu_positive_463_000,nwpu_positive_463,train,positive_free,0,background,34,325,133,393,6732,879,518,rgb,,109,2.055,False,0.567
bg_positive_free_nwpu_positive_464_000,nwpu_positive_464,train,positive_free,0,background,612,379,693,463,6804,885,533,rgb,,92,2.435,False,0.804
bg_positive_free_nwpu_positive_465_000,nwpu_positive_465,train,positive_free,0,background,248,84,394,150,9636,964,549,rgb,,161,1.391,False,0.372
bg_positive_free_nwpu_positive_468_000,nwpu_positive_468,val,positive_free,0,background,850,30,911,101,4331,914,535,rgb,,78,2.872,False,0.712
bg_positive_free_nwpu_positive_471_000,nwpu_positive_471,val,positive_free,0,background,390,23,733,337,107702,908,556,rgb,,377,0.594,False,0.758
bg_positive_free_nwpu_positive_472_000,nwpu_positive_472,train,positive_free,0,background,116,35,198,120,6970,696,540,rgb,,94,2.383,False,0.789
bg_positive_free_nwpu_positive_473_000,nwpu_positive_473,train,positive_free,0,background,858,350,964,390,4240,976,561,rgb,,117,1.915,False,0.31
bg_positive_free_nwpu_positive_474_000,nwpu_positive_474,train,positive_free,0,background,442,355,596,477,18788,776,483,rgb,,169,1.325,False,0.658
bg_positive_free_nwpu_positive_475_000,nwpu_positive_475,val,positive_free,0,background,30,390,98,459,4692,822,519,rgb,,76,2.947,False,0.812
bg_positive_free_nwpu_positive_478_000,nwpu_positive_478,train,positive_free,0,background,267,2,317,37,1750,783,525,rgb,,55,4.073,False,0.579
bg_positive_free_nwpu_positive_479_000,nwpu_positive_479,train,positive_free,0,background,41,38,153,137,11088,827,576,rgb,,123,1.821,False,0.733
bg_positive_free_nwpu_positive_480_000,nwpu_positive_480,train,positive_free,0,background,613,435,671,496,3538,901,565,rgb,,67,3.343,False,0.788
bg_positive_free_nwpu_positive_482_000,nwpu_positive_482,train,positive_free,0,background,234,90,286,158,3536,863,530,rgb,,75,2.987,False,0.629
bg_positive_free_nwpu_positive_484_000,nwpu_positive_484,train,positive_free,0,background,22,263,76,335,3888,883,547,rgb,,79,2.835,False,0.623
bg_positive_free_nwpu_positive_486_000,nwpu_positive_486,val,positive_free,0,background,491,49,540,101,2548,934,572,rgb,,57,3.93,False,0.784
bg_positive_free_nwpu_positive_487_000,nwpu_positive_487,train,positive_free,0,background,133,486,177,515,1276,908,551,rgb,,48,4.667,False,0.554
bg_positive_free_nwpu_positive_488_000,nwpu_positive_488,train,positive_free,0,background,756,480,796,518,1520,859,562,rgb,,44,5.091,False,0.785
bg_positive_free_nwpu_positive_489_000,nwpu_positive_489,val,positive_free,0,background,526,505,576,532,1350,860,571,rgb,,55,4.073,False,0.446
bg_positive_free_nwpu_positive_490_000,nwpu_positive_490,train,positive_free,0,background,3,31,96,105,6882,988,567,rgb,,102,2.196,False,0.661
bg_positive_free_nwpu_positive_491_000,nwpu_positive_491,train,positive_free,0,background,91,49,159,109,4080,901,570,rgb,,75,2.987,False,0.725
bg_positive_free_nwpu_positive_492_000,nwpu_positive_492,train,positive_free,0,background,487,77,541,121,2376,879,571,rgb,,59,3.797,False,0.683
bg_positive_free_nwpu_positive_493_000,nwpu_positive_493,val,positive_free,0,background,10,115,45,240,4375,791,536,rgb,,138,1.623,False,0.23
bg_positive_free_nwpu_positive_494_000,nwpu_positive_494,train,positive_free,0,background,243,396,316,473,5621,959,565,rgb,,85,2.635,False,0.778
bg_positive_free_nwpu_positive_495_000,nwpu_positive_495,train,positive_free,0,background,368,46,488,193,17640,958,561,rgb,,162,1.383,False,0.672
bg_positive_free_nwpu_positive_496_000,nwpu_positive_496,train,positive_free,0,background,109,480,194,545,5525,907,568,rgb,,94,2.383,False,0.625
bg_positive_free_nwpu_positive_497_000,nwpu_positive_497,train,positive_free,0,background,222,178,257,211,1155,816,533,rgb,,39,5.744,False,0.759
bg_positive_free_nwpu_positive_498_000,nwpu_positive_498,train,positive_free,0,background,804,324,853,360,1764,944,611,rgb,,54,4.148,False,0.605
bg_positive_free_nwpu_positive_499_000,nwpu_positive_499,train,positive_free,0,background,69,222,192,338,14268,720,516,rgb,,135,1.659,False,0.783
bg_positive_free_nwpu_positive_500_000,nwpu_positive_500,val,positive_free,0,background,856,438,925,487,3381,1137,547,rgb,,76,2.947,False,0.585
bg_positive_free_nwpu_positive_501_000,nwpu_positive_501,train,positive_free,0,background,488,467,663,545,13650,1207,559,rgb,,193,1.161,False,0.366
bg_positive_free_nwpu_positive_502_000,nwpu_positive_502,train,positive_free,0,background,282,249,315,280,1023,1073,540,rgb,,36,6.222,True,0.789
bg_positive_free_nwpu_positive_503_000,nwpu_positive_503,val,positive_free,0,background,119,155,174,210,3025,1233,558,rgb,,61,3.672,False,0.813
bg_positive_free_nwpu_positive_504_000,nwpu_positive_504,val,positive_free,0,background,427,144,799,269,46500,1267,549,rgb,,409,0.548,False,0.278
bg_positive_free_nwpu_positive_506_000,nwpu_positive_506,train,positive_free,0,background,205,95,266,149,3294,960,559,rgb,,67,3.343,False,0.734
bg_positive_free_nwpu_positive_507_000,nwpu_positive_507,train,positive_free,0,background,849,64,979,171,13910,1022,565,rgb,,143,1.566,False,0.68
bg_positive_free_nwpu_positive_509_000,nwpu_positive_509,train,positive_free,0,background,668,365,712,416,2244,1085,565,rgb,,56,4.0,False,0.716
bg_positive_free_nwpu_positive_511_000,nwpu_positive_511,train,positive_free,0,background,944,244,981,299,2035,1189,559,rgb,,60,3.733,False,0.565
bg_positive_free_nwpu_positive_512_000,nwpu_positive_512,train,positive_free,0,background,493,169,529,213,1584,961,565,rgb,,48,4.667,False,0.688
bg_positive_free_nwpu_positive_513_000,nwpu_positive_513,train,positive_free,0,background,318,45,377,131,5074,1213,559,rgb,,95,2.358,False,0.562
bg_positive_free_nwpu_positive_514_000,nwpu_positive_514,train,positive_free,0,background,547,196,632,285,7565,956,554,rgb,,98,2.286,False,0.788
bg_positive_free_nwpu_positive_515_000,nwpu_positive_515,train,positive_free,0,background,615,270,714,357,8613,953,553,rgb,,109,2.055,False,0.725
bg_positive_free_nwpu_positive_516_000,nwpu_positive_516,train,positive_free,0,background,538,241,627,314,6497,1183,568,rgb,,98,2.286,False,0.676
bg_positive_free_nwpu_positive_517_000,nwpu_positive_517,train,positive_free,0,background,760,254,815,306,2860,1060,563,rgb,,61,3.672,False,0.769
bg_positive_free_nwpu_positive_518_000,nwpu_positive_518,train,positive_free,0,background,502,12,592,91,7110,1137,548,rgb,,99,2.263,False,0.725
bg_positive_free_nwpu_positive_519_000,nwpu_positive_519,val,positive_free,0,background,307,123,389,184,5002,1045,541,rgb,,90,2.489,False,0.618
bg_positive_free_nwpu_positive_520_000,nwpu_positive_520,train,positive_free,0,background,949,340,1042,419,7347,1043,552,rgb,,102,2.196,False,0.706
bg_positive_free_nwpu_positive_522_000,nwpu_positive_522,train,positive_free,0,background,59,11,227,127,19488,1126,564,rgb,,185,1.211,False,0.569
bg_positive_free_nwpu_positive_523_000,nwpu_positive_523,train,positive_free,0,background,831,466,881,524,2900,940,555,rgb,,64,3.5,False,0.708
bg_positive_free_nwpu_positive_524_000,nwpu_positive_524,val,positive_free,0,background,49,347,119,414,4690,839,538,rgb,,77,2.909,False,0.791
bg_positive_free_nwpu_positive_525_000,nwpu_positive_525,train,positive_free,0,background,64,43,175,83,4440,743,546,rgb,,122,1.836,False,0.298
bg_positive_free_nwpu_positive_526_000,nwpu_positive_526,train,positive_free,0,background,11,234,65,285,2754,949,589,rgb,,59,3.797,False,0.791
bg_positive_free_nwpu_positive_527_000,nwpu_positive_527,train,positive_free,0,background,589,489,645,537,2688,1031,626,rgb,,62,3.613,False,0.699
bg_positive_free_nwpu_positive_528_000,nwpu_positive_528,train,positive_free,0,background,170,431,278,523,9936,872,549,rgb,,119,1.882,False,0.702
bg_positive_free_nwpu_positive_529_000,nwpu_positive_529,train,positive_free,0,background,288,12,371,92,6640,1131,548,rgb,,91,2.462,False,0.802
bg_positive_free_nwpu_positive_530_000,nwpu_positive_530,train,positive_free,0,background,556,417,654,503,8428,1158,558,rgb,,108,2.074,False,0.723
bg_positive_free_nwpu_positive_531_000,nwpu_positive_531,train,positive_free,0,background,344,222,432,343,10648,1266,547,rgb,,133,1.684,False,0.602
bg_positive_free_nwpu_positive_533_000,nwpu_positive_533,train,positive_free,0,background,551,416,632,502,6966,1016,623,rgb,,95,2.358,False,0.772
bg_positive_free_nwpu_positive_534_000,nwpu_positive_534,train,positive_free,0,background,315,212,411,343,12576,1053,558,rgb,,144,1.556,False,0.606
bg_positive_free_nwpu_positive_535_000,nwpu_positive_535,train,positive_free,0,background,1003,19,1051,71,2496,1172,567,rgb,,57,3.93,False,0.768
bg_positive_free_nwpu_positive_536_000,nwpu_positive_536,train,positive_free,0,background,806,95,853,143,2256,989,630,rgb,,53,4.226,False,0.803
bg_positive_free_nwpu_positive_537_000,nwpu_positive_537,train,positive_free,0,background,454,5,501,81,3572,1118,557,rgb,,84,2.667,False,0.506
bg_positive_free_nwpu_positive_538_000,nwpu_positive_538,train,positive_free,0,background,615,245,673,306,3538,730,599,rgb,,67,3.343,False,0.788
bg_positive_free_nwpu_positive_541_000,nwpu_positive_541,train,positive_free,0,background,318,439,371,502,3339,1162,570,rgb,,69,3.246,False,0.701
bg_positive_free_nwpu_positive_543_000,nwpu_positive_543,train,positive_free,0,background,754,280,813,366,5074,876,589,rgb,,95,2.358,False,0.562
