crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_027_020,nwpu_positive_027,train,1,airplane,475,350,544,398,3312,1085,584,rgb,,76,2.947,False,0.573
nwpu_positive_029_000,nwpu_positive_029,train,1,airplane,66,186,142,272,6536,740,656,rgb,,95,2.358,False,0.724
nwpu_positive_029_001,nwpu_positive_029,train,1,airplane,204,191,268,260,4416,740,656,rgb,,76,2.947,False,0.765
nwpu_positive_029_002,nwpu_positive_029,train,1,airplane,297,190,361,261,4544,740,656,rgb,,78,2.872,False,0.747
nwpu_positive_029_003,nwpu_positive_029,train,1,airplane,374,197,433,255,3422,740,656,rgb,,65,3.446,False,0.81
nwpu_positive_029_004,nwpu_positive_029,train,1,airplane,448,199,505,251,2964,740,656,rgb,,63,3.556,False,0.747
nwpu_positive_029_005,nwpu_positive_029,train,1,airplane,621,194,686,256,4030,740,656,rgb,,72,3.111,False,0.777
nwpu_positive_029_006,nwpu_positive_029,train,1,airplane,27,417,104,501,6468,740,656,rgb,,92,2.435,False,0.764
nwpu_positive_029_007,nwpu_positive_029,train,1,airplane,142,419,242,524,10500,740,656,rgb,,116,1.931,False,0.78
nwpu_positive_029_008,nwpu_positive_029,train,1,airplane,262,420,341,510,7110,740,656,rgb,,99,2.263,False,0.725
nwpu_positive_029_009,nwpu_positive_029,train,1,airplane,364,422,443,518,7584,740,656,rgb,,106,2.113,False,0.675
nwpu_positive_029_010,nwpu_positive_029,train,1,airplane,587,438,641,501,3402,740,656,rgb,,69,3.246,False,0.715
nwpu_positive_030_000,nwpu_positive_030,train,1,airplane,92,178,154,233,3410,1030,610,rgb,,68,3.294,False,0.737
nwpu_positive_030_001,nwpu_positive_030,train,1,airplane,191,180,240,235,2695,1030,610,rgb,,61,3.672,False,0.724
nwpu_positive_030_002,nwpu_positive_030,train,1,airplane,261,182,320,236,3186,1030,610,rgb,,65,3.446,False,0.754
nwpu_positive_030_003,nwpu_positive_030,train,1,airplane,404,184,454,232,2400,1030,610,rgb,,55,4.073,False,0.793
nwpu_positive_030_004,nwpu_positive_030,train,1,airplane,563,184,623,236,3120,1030,610,rgb,,66,3.394,False,0.716
nwpu_positive_030_005,nwpu_positive_030,train,1,airplane,633,186,697,239,3392,1030,610,rgb,,70,3.2,False,0.692
nwpu_positive_030_006,nwpu_positive_030,train,1,airplane,774,183,831,232,2793,1030,610,rgb,,63,3.556,False,0.704
nwpu_positive_030_007,nwpu_positive_030,train,1,airplane,61,349,121,406,3420,1030,610,rgb,,66,3.394,False,0.785
nwpu_positive_030_008,nwpu_positive_030,train,1,airplane,219,347,283,406,3776,1030,610,rgb,,70,3.2,False,0.771
nwpu_positive_030_009,nwpu_positive_030,train,1,airplane,563,378,628,446,4420,1030,610,rgb,,75,2.987,False,0.786
nwpu_positive_030_010,nwpu_positive_030,train,1,airplane,657,362,703,423,2806,1030,610,rgb,,67,3.343,False,0.625
nwpu_positive_030_011,nwpu_positive_030,train,1,airplane,740,353,788,417,3072,1030,610,rgb,,70,3.2,False,0.627
nwpu_positive_030_012,nwpu_positive_030,train,1,airplane,920,345,981,409,3904,1030,610,rgb,,70,3.2,False,0.797
nwpu_positive_031_000,nwpu_positive_031,train,1,airplane,167,74,240,162,6424,920,653,rgb,,97,2.309,False,0.683
nwpu_positive_031_001,nwpu_positive_031,train,1,airplane,265,86,344,175,7031,920,653,rgb,,98,2.286,False,0.732
nwpu_positive_031_002,nwpu_positive_031,train,1,airplane,68,440,141,520,5840,920,653,rgb,,88,2.545,False,0.754
nwpu_positive_031_003,nwpu_positive_031,train,1,airplane,149,413,224,491,5850,920,653,rgb,,86,2.605,False,0.791
nwpu_positive_031_004,nwpu_positive_031,train,1,airplane,254,407,326,483,5472,920,653,rgb,,84,2.667,False,0.776
nwpu_positive_031_005,nwpu_positive_031,train,1,airplane,353,410,438,500,7650,920,653,rgb,,99,2.263,False,0.781
nwpu_positive_031_006,nwpu_positive_031,train,1,airplane,453,412,537,503,7644,920,653,rgb,,100,2.24,False,0.764
nwpu_positive_031_007,nwpu_positive_031,train,1,airplane,707,422,788,516,7614,920,653,rgb,,103,2.175,False,0.718
nwpu_positive_031_008,nwpu_positive_031,train,1,airplane,810,434,883,511,5621,920,653,rgb,,85,2.635,False,0.778
nwpu_positive_032_000,nwpu_positive_032,train,1,airplane,21,258,97,333,5700,1157,575,rgb,,84,2.667,False,0.808
nwpu_positive_032_001,nwpu_positive_032,train,1,airplane,109,216,180,288,5112,1157,575,rgb,,79,2.835,False,0.819
nwpu_positive_032_002,nwpu_positive_032,train,1,airplane,209,262,281,346,6048,1157,575,rgb,,92,2.435,False,0.715
nwpu_positive_032_003,nwpu_positive_032,train,1,airplane,297,219,368,288,4899,1157,575,rgb,,78,2.872,False,0.805
nwpu_positive_032_004,nwpu_positive_032,train,1,airplane,436,258,507,347,6319,1157,575,rgb,,98,2.286,False,0.658
nwpu_positive_032_005,nwpu_positive_032,train,1,airplane,508,229,582,294,4810,1157,575,rgb,,81,2.765,False,0.733
nwpu_positive_032_006,nwpu_positive_032,train,1,airplane,613,279,691,357,6084,1157,575,rgb,,86,2.605,False,0.823
nwpu_positive_032_007,nwpu_positive_032,train,1,airplane,682,232,757,300,5100,1157,575,rgb,,82,2.732,False,0.758
nwpu_positive_032_008,nwpu_positive_032,train,1,airplane,796,282,874,352,5460,1157,575,rgb,,86,2.605,False,0.738
nwpu_positive_032_009,nwpu_positive_032,train,1,airplane,861,235,934,302,4891,1157,575,rgb,,80,2.8,False,0.764
nwpu_positive_032_010,nwpu_positive_032,train,1,airplane,975,285,1056,364,6399,1157,575,rgb,,89,2.517,False,0.808
nwpu_positive_032_011,nwpu_positive_032,train,1,airplane,1038,243,1107,311,4692,1157,575,rgb,,76,2.947,False,0.812
nwpu_positive_033_000,nwpu_positive_033,train,1,airplane,105,43,198,132,8277,657,652,rgb,,102,2.196,False,0.796
nwpu_positive_033_001,nwpu_positive_033,train,1,airplane,99,176,191,266,8280,657,652,rgb,,101,2.218,False,0.812
nwpu_positive_033_002,nwpu_positive_033,train,1,airplane,90,289,182,377,8096,657,652,rgb,,101,2.218,False,0.794
nwpu_positive_033_003,nwpu_positive_033,train,1,airplane,368,35,450,115,6560,657,652,rgb,,90,2.489,False,0.81
nwpu_positive_033_004,nwpu_positive_033,train,1,airplane,291,326,389,412,8428,657,652,rgb,,108,2.074,False,0.723
nwpu_positive_033_005,nwpu_positive_033,train,1,airplane,342,424,429,513,7743,657,652,rgb,,98,2.286,False,0.806
nwpu_positive_033_006,nwpu_positive_033,train,1,airplane,341,520,425,603,6972,657,652,rgb,,92,2.435,False,0.824
nwpu_positive_034_000,nwpu_positive_034,train,1,airplane,32,290,82,353,3150,876,781,rgb,,69,3.246,False,0.662
nwpu_positive_034_001,nwpu_positive_034,train,1,airplane,199,229,246,281,2444,876,781,rgb,,57,3.93,False,0.752
nwpu_positive_034_002,nwpu_positive_034,train,1,airplane,252,180,303,240,3060,876,781,rgb,,66,3.394,False,0.702
nwpu_positive_034_003,nwpu_positive_034,train,1,airplane,367,102,410,149,2021,876,781,rgb,,52,4.308,False,0.747
nwpu_positive_034_004,nwpu_positive_034,train,1,airplane,548,257,597,317,2940,876,781,rgb,,66,3.394,False,0.675
nwpu_positive_034_005,nwpu_positive_034,train,1,airplane,456,281,533,375,7238,876,781,rgb,,103,2.175,False,0.682
nwpu_positive_034_006,nwpu_positive_034,train,1,airplane,168,507,244,598,6916,876,781,rgb,,100,2.24,False,0.692
nwpu_positive_034_007,nwpu_positive_034,train,1,airplane,106,606,154,666,2880,876,781,rgb,,66,3.394,False,0.661
nwpu_positive_035_000,nwpu_positive_035,val,1,airplane,80,42,177,127,8245,1079,647,rgb,,107,2.093,False,0.72
nwpu_positive_035_001,nwpu_positive_035,val,1,airplane,66,224,159,306,7626,1079,647,rgb,,102,2.196,False,0.733
nwpu_positive_035_002,nwpu_positive_035,val,1,airplane,62,312,156,394,7708,1079,647,rgb,,103,2.175,False,0.727
nwpu_positive_035_003,nwpu_positive_035,val,1,airplane,245,29,314,112,5727,1079,647,rgb,,91,2.462,False,0.692
nwpu_positive_035_004,nwpu_positive_035,val,1,airplane,244,121,328,208,7308,1079,647,rgb,,96,2.333,False,0.793
nwpu_positive_035_005,nwpu_positive_035,val,1,airplane,240,217,337,301,8148,1079,647,rgb,,107,2.093,False,0.712
nwpu_positive_035_006,nwpu_positive_035,val,1,airplane,242,312,311,396,5796,1079,647,rgb,,92,2.435,False,0.685
nwpu_positive_035_007,nwpu_positive_035,val,1,airplane,245,410,339,492,7708,1079,647,rgb,,103,2.175,False,0.727
nwpu_positive_035_008,nwpu_positive_035,val,1,airplane,241,505,336,587,7790,1079,647,rgb,,105,2.133,False,0.707
nwpu_positive_035_009,nwpu_positive_035,val,1,airplane,480,406,564,492,7224,1079,647,rgb,,95,2.358,False,0.8
nwpu_positive_035_010,nwpu_positive_035,val,1,airplane,478,511,562,590,6636,1079,647,rgb,,92,2.435,False,0.784
nwpu_positive_035_011,nwpu_positive_035,val,1,airplane,714,13,780,98,5610,1079,647,rgb,,94,2.383,False,0.635
nwpu_positive_035_012,nwpu_positive_035,val,1,airplane,713,109,793,193,6720,1079,647,rgb,,92,2.435,False,0.794
nwpu_positive_035_013,nwpu_positive_035,val,1,airplane,710,302,792,386,6888,1079,647,rgb,,92,2.435,False,0.814
nwpu_positive_035_014,nwpu_positive_035,val,1,airplane,711,412,793,497,6970,1079,647,rgb,,94,2.383,False,0.789
nwpu_positive_035_015,nwpu_positive_035,val,1,airplane,939,112,1023,194,6888,1079,647,rgb,,92,2.435,False,0.814
nwpu_positive_035_016,nwpu_positive_035,val,1,airplane,938,206,1025,288,7134,1079,647,rgb,,96,2.333,False,0.774
nwpu_positive_035_017,nwpu_positive_035,val,1,airplane,934,300,1023,385,7565,1079,647,rgb,,98,2.286,False,0.788
nwpu_positive_035_018,nwpu_positive_035,val,1,airplane,932,501,1018,592,7826,1079,647,rgb,,100,2.24,False,0.783
nwpu_positive_036_000,nwpu_positive_036,train,1,airplane,100,107,182,179,5904,533,597,rgb,,90,2.489,False,0.729
nwpu_positive_036_001,nwpu_positive_036,train,1,airplane,98,208,188,278,6300,533,597,rgb,,99,2.263,False,0.643
nwpu_positive_036_002,nwpu_positive_036,train,1,airplane,106,312,179,381,5037,533,597,rgb,,80,2.8,False,0.787
nwpu_positive_036_003,nwpu_positive_036,train,1,airplane,83,405,190,503,10486,533,597,rgb,,118,1.898,False,0.753
nwpu_positive_036_004,nwpu_positive_036,train,1,airplane,370,185,441,250,4615,533,597,rgb,,78,2.872,False,0.759
nwpu_positive_036_005,nwpu_positive_036,train,1,airplane,359,260,448,333,6497,533,597,rgb,,98,2.286,False,0.676
nwpu_positive_037_000,nwpu_positive_037,train,1,airplane,300,17,405,112,9975,1066,683,rgb,,116,1.931,False,0.741
nwpu_positive_037_001,nwpu_positive_037,train,1,airplane,201,80,292,171,8281,1066,683,rgb,,100,2.24,False,0.828
nwpu_positive_037_002,nwpu_positive_037,train,1,airplane,115,173,205,267,8460,1066,683,rgb,,103,2.175,False,0.797
nwpu_positive_037_003,nwpu_positive_037,train,1,airplane,149,366,215,442,5016,1066,683,rgb,,84,2.667,False,0.711
nwpu_positive_037_004,nwpu_positive_037,train,1,airplane,235,338,328,431,8649,1066,683,rgb,,102,2.196,False,0.831
nwpu_positive_037_005,nwpu_positive_037,train,1,airplane,341,300,440,397,9603,1066,683,rgb,,109,2.055,False,0.808
nwpu_positive_037_006,nwpu_positive_037,train,1,airplane,453,269,546,371,9486,1066,683,rgb,,112,2.0,False,0.756
nwpu_positive_037_007,nwpu_positive_037,train,1,airplane,564,253,657,355,9486,1066,683,rgb,,112,2.0,False,0.756
nwpu_positive_037_008,nwpu_positive_037,train,1,airplane,685,243,788,345,10506,1066,683,rgb,,113,1.982,False,0.823
nwpu_positive_037_009,nwpu_positive_037,train,1,airplane,155,550,233,639,6942,1066,683,rgb,,98,2.286,False,0.723
nwpu_positive_037_010,nwpu_positive_037,train,1,airplane,344,522,410,603,5346,1066,683,rgb,,89,2.517,False,0.675
nwpu_positive_037_011,nwpu_positive_037,train,1,airplane,445,532,539,640,10152,1066,683,rgb,,119,1.882,False,0.717
nwpu_positive_037_012,nwpu_positive_037,train,1,airplane,563,524,673,642,12980,1066,683,rgb,,130,1.723,False,0.768
nwpu_positive_037_013,nwpu_positive_037,train,1,airplane,697,490,795,613,12054,1066,683,rgb,,135,1.659,False,0.661
nwpu_positive_037_014,nwpu_positive_037,train,1,airplane,816,478,905,573,8455,1066,683,rgb,,105,2.133,False,0.767
nwpu_positive_037_015,nwpu_positive_037,train,1,airplane,933,456,1017,556,8400,1066,683,rgb,,110,2.036,False,0.694
nwpu_positive_038_000,nwpu_positive_038,val,1,airplane,74,61,152,167,8268,1039,649,rgb,,117,1.915,False,0.604
nwpu_positive_038_001,nwpu_positive_038,val,1,airplane,70,248,156,333,7310,1039,649,rgb,,95,2.358,False,0.81
nwpu_positive_038_002,nwpu_positive_038,val,1,airplane,74,441,182,537,10368,1039,649,rgb,,119,1.882,False,0.732
nwpu_positive_038_003,nwpu_positive_038,val,1,airplane,256,53,337,145,7452,1039,649,rgb,,101,2.218,False,0.731
nwpu_positive_038_004,nwpu_positive_038,val,1,airplane,332,175,423,262,7917,1039,649,rgb,,100,2.24,False,0.792
nwpu_positive_038_005,nwpu_positive_038,val,1,airplane,321,263,429,351,9504,1039,649,rgb,,119,1.882,False,0.671
nwpu_positive_038_006,nwpu_positive_038,val,1,airplane,337,354,422,440,7310,1039,649,rgb,,95,2.358,False,0.81
nwpu_positive_038_007,nwpu_positive_038,val,1,airplane,350,534,437,620,7482,1039,649,rgb,,96,2.333,False,0.812
nwpu_positive_038_008,nwpu_positive_038,val,1,airplane,626,95,709,169,6142,1039,649,rgb,,91,2.462,False,0.742
nwpu_positive_038_009,nwpu_positive_038,val,1,airplane,624,169,706,258,7298,1039,649,rgb,,98,2.286,False,0.76
nwpu_positive_038_010,nwpu_positive_038,val,1,airplane,635,331,743,432,10908,1039,649,rgb,,119,1.882,False,0.77
nwpu_positive_038_011,nwpu_positive_038,val,1,airplane,774,28,851,122,7238,1039,649,rgb,,103,2.175,False,0.682
nwpu_positive_038_012,nwpu_positive_038,val,1,airplane,847,229,956,321,10028,1039,649,rgb,,120,1.867,False,0.696
nwpu_positive_038_013,nwpu_positive_038,val,1,airplane,858,404,966,490,9288,1039,649,rgb,,119,1.882,False,0.656
nwpu_positive_039_000,nwpu_positive_039,train,1,airplane,38,118,150,193,8400,1080,659,rgb,,123,1.821,False,0.555
nwpu_positive_039_001,nwpu_positive_039,train,1,airplane,23,485,120,555,6790,1080,659,rgb,,107,2.093,False,0.593
nwpu_positive_039_002,nwpu_positive_039,train,1,airplane,474,125,565,195,6370,1080,659,rgb,,100,2.24,False,0.637
nwpu_positive_039_003,nwpu_positive_039,train,1,airplane,450,178,549,248,6930,1080,659,rgb,,109,2.055,False,0.583
nwpu_positive_039_004,nwpu_positive_039,train,1,airplane,473,336,565,410,6808,1080,659,rgb,,101,2.218,False,0.667
nwpu_positive_039_005,nwpu_positive_039,train,1,airplane,454,400,551,463,6111,1080,659,rgb,,107,2.093,False,0.534
nwpu_positive_039_006,nwpu_positive_039,train,1,airplane,454,503,552,572,6762,1080,659,rgb,,108,2.074,False,0.58
nwpu_positive_039_007,nwpu_positive_039,train,1,airplane,472,556,565,627,6603,1080,659,rgb,,102,2.196,False,0.635
nwpu_positive_039_008,nwpu_positive_039,train,1,airplane,938,31,1033,105,7030,1080,659,rgb,,105,2.133,False,0.638
nwpu_positive_040_000,nwpu_positive_040,train,1,airplane,138,116,218,198,6560,1165,609,rgb,,90,2.489,False,0.81
nwpu_positive_040_001,nwpu_positive_040,train,1,airplane,65,225,150,291,5610,1165,609,rgb,,94,2.383,False,0.635
nwpu_positive_040_002,nwpu_positive_040,train,1,airplane,33,336,140,410,7918,1165,609,rgb,,118,1.898,False,0.569
nwpu_positive_040_003,nwpu_positive_040,train,1,airplane,188,476,264,549,5548,1165,609,rgb,,84,2.667,False,0.786
nwpu_positive_040_004,nwpu_positive_040,train,1,airplane,504,96,588,184,7392,1165,609,rgb,,97,2.309,False,0.786
nwpu_positive_040_005,nwpu_positive_040,train,1,airplane,623,77,708,162,7225,1165,609,rgb,,94,2.383,False,0.818
nwpu_positive_040_006,nwpu_positive_040,train,1,airplane,734,39,827,131,8556,1165,609,rgb,,102,2.196,False,0.822
nwpu_positive_040_007,nwpu_positive_040,train,1,airplane,965,66,1059,140,6956,1165,609,rgb,,103,2.175,False,0.656
nwpu_positive_040_008,nwpu_positive_040,train,1,airplane,1014,170,1095,245,6075,1165,609,rgb,,89,2.517,False,0.767
nwpu_positive_040_009,nwpu_positive_040,train,1,airplane,1019,281,1127,366,9180,1165,609,rgb,,119,1.882,False,0.648
nwpu_positive_041_000,nwpu_positive_041,train,1,airplane,38,256,120,343,7134,1087,582,rgb,,96,2.333,False,0.774
nwpu_positive_041_001,nwpu_positive_041,train,1,airplane,202,266,287,355,7565,1087,582,rgb,,98,2.286,False,0.788
nwpu_positive_041_002,nwpu_positive_041,train,1,airplane,341,237,430,347,9790,1087,582,rgb,,121,1.851,False,0.669
nwpu_positive_041_003,nwpu_positive_041,train,1,airplane,483,223,571,320,8536,1087,582,rgb,,107,2.093,False,0.746
nwpu_positive_041_004,nwpu_positive_041,train,1,airplane,624,196,713,315,10591,1087,582,rgb,,131,1.71,False,0.617
nwpu_positive_041_005,nwpu_positive_041,train,1,airplane,771,194,855,294,8400,1087,582,rgb,,110,2.036,False,0.694
nwpu_positive_041_006,nwpu_positive_041,train,1,airplane,913,182,999,276,8084,1087,582,rgb,,103,2.175,False,0.762
nwpu_positive_042_000,nwpu_positive_042,train,1,airplane,275,124,347,186,4464,985,617,rgb,,79,2.835,False,0.715
nwpu_positive_042_001,nwpu_positive_042,train,1,airplane,315,193,385,255,4340,985,617,rgb,,77,2.909,False,0.732
nwpu_positive_042_002,nwpu_positive_042,train,1,airplane,339,284,407,343,4012,985,617,rgb,,75,2.987,False,0.713
nwpu_positive_042_003,nwpu_positive_042,train,1,airplane,341,379,420,445,5214,985,617,rgb,,87,2.575,False,0.689
nwpu_positive_042_004,nwpu_positive_042,train,1,airplane,351,467,428,533,5082,985,617,rgb,,85,2.635,False,0.703
nwpu_positive_042_005,nwpu_positive_042,train,1,airplane,619,145,693,218,5402,985,617,rgb,,81,2.765,False,0.823
nwpu_positive_042_006,nwpu_positive_042,train,1,airplane,625,236,699,308,5328,985,617,rgb,,81,2.765,False,0.812
nwpu_positive_043_000,nwpu_positive_043,train,1,airplane,104,29,200,107,7488,933,692,rgb,,106,2.113,False,0.666
nwpu_positive_043_001,nwpu_positive_043,train,1,airplane,99,122,198,200,7722,933,692,rgb,,109,2.055,False,0.65
nwpu_positive_043_002,nwpu_positive_043,train,1,airplane,99,216,192,294,7254,933,692,rgb,,102,2.196,False,0.697
nwpu_positive_043_003,nwpu_positive_043,train,1,airplane,113,318,192,374,4424,933,692,rgb,,87,2.575,False,0.584
nwpu_positive_043_004,nwpu_positive_043,train,1,airplane,108,408,195,476,5916,933,692,rgb,,96,2.333,False,0.642
nwpu_positive_043_005,nwpu_positive_043,train,1,airplane,102,489,197,573,7980,933,692,rgb,,105,2.133,False,0.724
nwpu_positive_043_006,nwpu_positive_043,train,1,airplane,99,584,197,666,8036,933,692,rgb,,108,2.074,False,0.689
nwpu_positive_043_007,nwpu_positive_043,train,1,airplane,305,6,396,95,8099,933,692,rgb,,100,2.24,False,0.81
nwpu_positive_043_008,nwpu_positive_043,train,1,airplane,303,135,387,210,6300,933,692,rgb,,92,2.435,False,0.744
nwpu_positive_043_009,nwpu_positive_043,train,1,airplane,300,267,386,341,6364,933,692,rgb,,95,2.358,False,0.705
nwpu_positive_043_010,nwpu_positive_043,train,1,airplane,296,369,392,455,8256,933,692,rgb,,106,2.113,False,0.735
nwpu_positive_043_011,nwpu_positive_043,train,1,airplane,297,479,392,563,7980,933,692,rgb,,105,2.133,False,0.724
nwpu_positive_043_012,nwpu_positive_043,train,1,airplane,306,585,393,666,7047,933,692,rgb,,96,2.333,False,0.765
nwpu_positive_043_013,nwpu_positive_043,train,1,airplane,540,12,633,87,6975,933,692,rgb,,102,2.196,False,0.67
nwpu_positive_043_014,nwpu_positive_043,train,1,airplane,542,125,629,201,6612,933,692,rgb,,96,2.333,False,0.717
nwpu_positive_043_015,nwpu_positive_043,train,1,airplane,540,252,630,336,7560,933,692,rgb,,99,2.263,False,0.771
nwpu_positive_043_016,nwpu_positive_043,train,1,airplane,468,384,561,473,8277,933,692,rgb,,102,2.196,False,0.796
nwpu_positive_043_017,nwpu_positive_043,train,1,airplane,537,491,632,569,7410,933,692,rgb,,105,2.133,False,0.672
nwpu_positive_043_018,nwpu_positive_043,train,1,airplane,539,582,635,657,7200,933,692,rgb,,106,2.113,False,0.641
nwpu_positive_043_019,nwpu_positive_043,train,1,airplane,746,132,819,189,4161,933,692,rgb,,80,2.8,False,0.65
nwpu_positive_044_000,nwpu_positive_044,val,1,airplane,25,193,84,243,2950,999,627,rgb,,65,3.446,False,0.698
nwpu_positive_044_001,nwpu_positive_044,val,1,airplane,81,112,153,173,4392,999,627,rgb,,79,2.835,False,0.704
nwpu_positive_044_002,nwpu_positive_044,val,1,airplane,121,40,201,107,5360,999,627,rgb,,88,2.545,False,0.692
nwpu_positive_044_003,nwpu_positive_044,val,1,airplane,216,44,264,100,2688,999,627,rgb,,62,3.613,False,0.699
nwpu_positive_044_004,nwpu_positive_044,val,1,airplane,292,31,363,101,4970,999,627,rgb,,78,2.872,False,0.817
nwpu_positive_044_005,nwpu_positive_044,val,1,airplane,378,29,439,90,3721,999,627,rgb,,67,3.343,False,0.829
nwpu_positive_044_006,nwpu_positive_044,val,1,airplane,38,287,115,368,6237,999,627,rgb,,89,2.517,False,0.787
nwpu_positive_044_007,nwpu_positive_044,val,1,airplane,117,326,187,411,5950,999,627,rgb,,94,2.383,False,0.673
