crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,iou,iou_band,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_024_019,nwpu_positive_024,train,1,airplane,601,247,672,287,2848,1200,425,rgb,0.5227,0.5-0.6,,79,2.835,False,0.456
nwpu_positive_024_020,nwpu_positive_024,train,1,airplane,744,231,840,286,5262,1200,425,rgb,0.5859,0.5-0.6,,106,2.113,False,0.468
nwpu_positive_024_021,nwpu_positive_024,train,1,airplane,905,222,966,308,5203,1200,425,rgb,0.4963,0.4-0.5,,95,2.358,False,0.577
nwpu_positive_024_022,nwpu_positive_024,train,1,airplane,944,208,1038,282,6957,1200,425,rgb,0.5601,0.5-0.6,,103,2.175,False,0.656
nwpu_positive_024_023,nwpu_positive_024,train,1,airplane,1051,225,1112,272,2884,1200,425,rgb,0.4112,0.4-0.5,,67,3.343,False,0.642
nwpu_positive_024_024,nwpu_positive_024,train,1,airplane,1102,201,1157,252,2814,1200,425,rgb,0.5056,0.5-0.6,,60,3.733,False,0.782
nwpu_positive_024_025,nwpu_positive_024,train,1,airplane,769,329,849,387,4677,1200,425,rgb,0.4436,0.4-0.5,,88,2.545,False,0.604
nwpu_positive_025_000,nwpu_positive_025,train,1,airplane,62,155,119,216,3538,1017,510,rgb,0.6784,0.6-0.7,,68,3.294,False,0.765
nwpu_positive_025_001,nwpu_positive_025,train,1,airplane,207,130,254,206,3640,1017,510,rgb,0.4783,0.4-0.5,,85,2.635,False,0.504
nwpu_positive_025_002,nwpu_positive_025,train,1,airplane,251,124,312,197,4467,1017,510,rgb,0.6933,0.6-0.7,,80,2.8,False,0.698
nwpu_positive_025_003,nwpu_positive_025,train,1,airplane,479,96,518,177,3139,1017,510,rgb,0.614,0.6-0.7,,89,2.517,False,0.396
nwpu_positive_025_004,nwpu_positive_025,train,1,airplane,515,96,608,179,7708,1017,510,rgb,0.6863,0.6-0.7,,102,2.196,False,0.741
nwpu_positive_025_005,nwpu_positive_025,train,1,airplane,609,108,666,170,3486,1017,510,rgb,0.6634,0.6-0.7,,67,3.343,False,0.777
nwpu_positive_025_006,nwpu_positive_025,train,1,airplane,647,62,747,150,8789,1017,510,rgb,0.6834,0.6-0.7,,110,2.036,False,0.726
nwpu_positive_025_007,nwpu_positive_025,train,1,airplane,785,67,867,180,9311,1017,510,rgb,0.5433,0.5-0.6,,124,1.806,False,0.606
nwpu_positive_025_008,nwpu_positive_025,train,1,airplane,895,71,1002,158,9329,1017,510,rgb,0.5988,0.5-0.6,,118,1.898,False,0.67
nwpu_positive_025_009,nwpu_positive_025,train,1,airplane,874,270,938,349,5046,1017,510,rgb,0.5232,0.5-0.6,,86,2.605,False,0.682
nwpu_positive_027_000,nwpu_positive_027,train,1,airplane,22,123,91,194,4943,1085,584,rgb,0.5705,0.5-0.6,,79,2.835,False,0.792
nwpu_positive_027_001,nwpu_positive_027,train,1,airplane,121,105,198,195,6983,1085,584,rgb,0.6128,0.6-0.7,,100,2.24,False,0.698
nwpu_positive_027_002,nwpu_positive_027,train,1,airplane,233,96,318,177,6860,1085,584,rgb,0.4285,0.4-0.5,,93,2.409,False,0.793
nwpu_positive_027_003,nwpu_positive_027,train,1,airplane,318,126,377,213,5220,1085,584,rgb,0.4026,0.4-0.5,,97,2.309,False,0.555
nwpu_positive_027_004,nwpu_positive_027,train,1,airplane,404,118,452,182,3026,1085,584,rgb,0.557,0.5-0.6,,71,3.155,False,0.6
nwpu_positive_027_005,nwpu_positive_027,train,1,airplane,562,108,662,178,6864,1085,584,rgb,0.5439,0.5-0.6,,109,2.055,False,0.578
nwpu_positive_027_006,nwpu_positive_027,train,1,airplane,786,110,841,187,4297,1085,584,rgb,0.5181,0.5-0.6,,86,2.605,False,0.581
nwpu_positive_027_007,nwpu_positive_027,train,1,airplane,932,86,1018,142,4821,1085,584,rgb,0.6071,0.6-0.7,,94,2.383,False,0.546
nwpu_positive_027_008,nwpu_positive_027,train,1,airplane,991,27,1065,94,4953,1085,584,rgb,0.5311,0.5-0.6,,81,2.765,False,0.755
nwpu_positive_027_009,nwpu_positive_027,train,1,airplane,84,488,166,534,3817,1085,584,rgb,0.6608,0.6-0.7,,90,2.489,False,0.471
nwpu_positive_027_010,nwpu_positive_027,train,1,airplane,149,448,207,538,5205,1085,584,rgb,0.4315,0.4-0.5,,99,2.263,False,0.531
nwpu_positive_027_011,nwpu_positive_027,train,1,airplane,264,446,338,571,9318,1085,584,rgb,0.5369,0.5-0.6,,137,1.635,False,0.496
nwpu_positive_027_012,nwpu_positive_027,train,1,airplane,364,462,430,535,4910,1085,584,rgb,0.6294,0.6-0.7,,81,2.765,False,0.748
nwpu_positive_027_013,nwpu_positive_027,train,1,airplane,473,476,588,550,8474,1085,584,rgb,0.4062,0.4-0.5,,126,1.778,False,0.534
nwpu_positive_027_014,nwpu_positive_027,train,1,airplane,618,450,678,522,4262,1085,584,rgb,0.5384,0.5-0.6,,79,2.835,False,0.683
nwpu_positive_027_015,nwpu_positive_027,train,1,airplane,686,435,795,542,11682,1085,584,rgb,0.6912,0.6-0.7,,120,1.867,False,0.811
nwpu_positive_027_016,nwpu_positive_027,train,1,airplane,797,429,871,532,7579,1085,584,rgb,0.6914,0.6-0.7,,113,1.982,False,0.594
nwpu_positive_027_017,nwpu_positive_027,train,1,airplane,891,438,1002,556,13063,1085,584,rgb,0.5809,0.5-0.6,,129,1.736,False,0.785
nwpu_positive_027_018,nwpu_positive_027,train,1,airplane,1023,406,1085,481,4699,1085,584,rgb,0.4151,0.4-0.5,,83,2.699,False,0.682
nwpu_positive_027_019,nwpu_positive_027,train,1,airplane,465,187,564,283,9482,1085,584,rgb,0.4743,0.4-0.5,,108,2.074,False,0.813
nwpu_positive_027_020,nwpu_positive_027,train,1,airplane,466,335,564,388,5214,1085,584,rgb,0.4473,0.4-0.5,,108,2.074,False,0.447
nwpu_positive_029_000,nwpu_positive_029,train,1,airplane,63,210,158,272,5884,740,656,rgb,0.611,0.6-0.7,,104,2.154,False,0.544
nwpu_positive_029_001,nwpu_positive_029,train,1,airplane,192,186,275,251,5360,740,656,rgb,0.6413,0.6-0.7,,92,2.435,False,0.633
nwpu_positive_029_002,nwpu_positive_029,train,1,airplane,319,183,364,269,3831,740,656,rgb,0.5501,0.5-0.6,,94,2.383,False,0.434
nwpu_positive_029_003,nwpu_positive_029,train,1,airplane,343,197,424,249,4181,740,656,rgb,0.5105,0.5-0.6,,90,2.489,False,0.516
nwpu_positive_029_004,nwpu_positive_029,train,1,airplane,451,196,489,231,1324,740,656,rgb,0.4002,0.4-0.5,,42,5.333,False,0.751
nwpu_positive_029_005,nwpu_positive_029,train,1,airplane,634,178,718,249,5983,740,656,rgb,0.4024,0.4-0.5,,93,2.409,False,0.692
nwpu_positive_029_006,nwpu_positive_029,train,1,airplane,14,418,89,527,8160,740,656,rgb,0.5332,0.5-0.6,,120,1.867,False,0.567
nwpu_positive_029_007,nwpu_positive_029,train,1,airplane,128,397,233,521,13077,740,656,rgb,0.6551,0.6-0.7,,137,1.635,False,0.697
nwpu_positive_029_008,nwpu_positive_029,train,1,airplane,243,401,321,488,6868,740,656,rgb,0.4066,0.4-0.5,,97,2.309,False,0.73
nwpu_positive_029_009,nwpu_positive_029,train,1,airplane,358,395,450,490,8755,740,656,rgb,0.4903,0.4-0.5,,105,2.133,False,0.794
nwpu_positive_029_010,nwpu_positive_029,train,1,airplane,585,448,636,523,3817,740,656,rgb,0.5685,0.5-0.6,,82,2.732,False,0.568
nwpu_positive_030_000,nwpu_positive_030,train,1,airplane,111,163,156,241,3470,1030,610,rgb,0.5251,0.5-0.6,,85,2.635,False,0.48
nwpu_positive_030_001,nwpu_positive_030,train,1,airplane,195,158,236,225,2767,1030,610,rgb,0.5154,0.5-0.6,,74,3.027,False,0.505
nwpu_positive_030_002,nwpu_positive_030,train,1,airplane,274,165,332,228,3615,1030,610,rgb,0.4473,0.4-0.5,,69,3.246,False,0.759
nwpu_positive_030_003,nwpu_positive_030,train,1,airplane,404,193,459,237,2374,1030,610,rgb,0.6831,0.6-0.7,,60,3.733,False,0.659
nwpu_positive_030_004,nwpu_positive_030,train,1,airplane,558,187,644,240,4521,1030,610,rgb,0.6197,0.6-0.7,,94,2.383,False,0.512
nwpu_positive_030_005,nwpu_positive_030,train,1,airplane,648,182,701,246,3402,1030,610,rgb,0.624,0.6-0.7,,71,3.155,False,0.675
nwpu_positive_030_006,nwpu_positive_030,train,1,airplane,745,184,824,220,2821,1030,610,rgb,0.4675,0.4-0.5,,86,2.605,False,0.381
nwpu_positive_030_007,nwpu_positive_030,train,1,airplane,78,351,125,405,2521,1030,610,rgb,0.6428,0.6-0.7,,59,3.797,False,0.724
nwpu_positive_030_008,nwpu_positive_030,train,1,airplane,232,342,288,423,4562,1030,610,rgb,0.5682,0.5-0.6,,89,2.517,False,0.576
nwpu_positive_030_009,nwpu_positive_030,train,1,airplane,580,350,636,432,4559,1030,610,rgb,0.4082,0.4-0.5,,90,2.489,False,0.563
nwpu_positive_030_010,nwpu_positive_030,train,1,airplane,657,336,696,421,3401,1030,610,rgb,0.6012,0.6-0.7,,94,2.383,False,0.385
nwpu_positive_030_011,nwpu_positive_030,train,1,airplane,740,344,794,405,3249,1030,610,rgb,0.647,0.6-0.7,,66,3.394,False,0.746
nwpu_positive_030_012,nwpu_positive_030,train,1,airplane,927,334,966,420,3412,1030,610,rgb,0.5321,0.5-0.6,,95,2.358,False,0.378
nwpu_positive_031_000,nwpu_positive_031,train,1,airplane,141,61,244,159,10037,920,653,rgb,0.6045,0.6-0.7,,112,2.0,False,0.8
nwpu_positive_031_001,nwpu_positive_031,train,1,airplane,273,54,382,169,12449,920,653,rgb,0.4274,0.4-0.5,,126,1.778,False,0.784
nwpu_positive_031_002,nwpu_positive_031,train,1,airplane,82,440,162,495,4375,920,653,rgb,0.4581,0.4-0.5,,88,2.545,False,0.565
nwpu_positive_031_003,nwpu_positive_031,train,1,airplane,138,425,237,482,5554,920,653,rgb,0.591,0.5-0.6,,108,2.074,False,0.476
nwpu_positive_031_004,nwpu_positive_031,train,1,airplane,250,406,310,470,3791,920,653,rgb,0.6009,0.6-0.7,,70,3.2,False,0.774
nwpu_positive_031_005,nwpu_positive_031,train,1,airplane,328,408,421,483,6986,920,653,rgb,0.5098,0.5-0.6,,102,2.196,False,0.672
nwpu_positive_031_006,nwpu_positive_031,train,1,airplane,442,406,562,515,13063,920,653,rgb,0.5852,0.5-0.6,,131,1.71,False,0.761
nwpu_positive_031_007,nwpu_positive_031,train,1,airplane,689,434,802,520,9605,920,653,rgb,0.6249,0.6-0.7,,124,1.806,False,0.625
nwpu_positive_031_008,nwpu_positive_031,train,1,airplane,806,406,873,500,6315,920,653,rgb,0.5351,0.5-0.6,,103,2.175,False,0.595
nwpu_positive_032_000,nwpu_positive_032,train,1,airplane,0,259,93,359,9339,1157,575,rgb,0.5498,0.5-0.6,,111,2.018,False,0.758
nwpu_positive_032_001,nwpu_positive_032,train,1,airplane,79,224,171,298,6801,1157,575,rgb,0.4955,0.4-0.5,,101,2.218,False,0.667
nwpu_positive_032_002,nwpu_positive_032,train,1,airplane,191,291,286,353,5855,1157,575,rgb,0.503,0.5-0.6,,104,2.154,False,0.541
nwpu_positive_032_003,nwpu_positive_032,train,1,airplane,298,217,400,269,5243,1157,575,rgb,0.5263,0.5-0.6,,112,2.0,False,0.418
nwpu_positive_032_004,nwpu_positive_032,train,1,airplane,448,235,501,323,4641,1157,575,rgb,0.4548,0.4-0.5,,97,2.309,False,0.493
nwpu_positive_032_005,nwpu_positive_032,train,1,airplane,487,229,593,302,7670,1157,575,rgb,0.6258,0.6-0.7,,116,1.931,False,0.57
nwpu_positive_032_006,nwpu_positive_032,train,1,airplane,602,293,695,371,7196,1157,575,rgb,0.599,0.5-0.6,,102,2.196,False,0.692
nwpu_positive_032_007,nwpu_positive_032,train,1,airplane,649,236,745,307,6910,1157,575,rgb,0.5155,0.5-0.6,,106,2.113,False,0.615
nwpu_positive_032_008,nwpu_positive_032,train,1,airplane,809,257,911,356,10063,1157,575,rgb,0.4158,0.4-0.5,,113,1.982,False,0.788
nwpu_positive_032_009,nwpu_positive_032,train,1,airplane,865,247,964,325,7733,1157,575,rgb,0.4321,0.4-0.5,,109,2.055,False,0.651
nwpu_positive_032_010,nwpu_positive_032,train,1,airplane,971,303,1083,395,10411,1157,575,rgb,0.4207,0.4-0.5,,123,1.821,False,0.688
nwpu_positive_032_011,nwpu_positive_032,train,1,airplane,1059,238,1124,306,4442,1157,575,rgb,0.4992,0.4-0.5,,75,2.987,False,0.79
nwpu_positive_033_000,nwpu_positive_033,train,1,airplane,119,51,192,168,8570,657,652,rgb,0.545,0.5-0.6,,128,1.75,False,0.523
nwpu_positive_033_001,nwpu_positive_033,train,1,airplane,105,177,205,243,6632,657,652,rgb,0.6212,0.6-0.7,,110,2.036,False,0.548
nwpu_positive_033_002,nwpu_positive_033,train,1,airplane,67,285,191,360,9221,657,652,rgb,0.6034,0.6-0.7,,136,1.647,False,0.499
nwpu_positive_033_003,nwpu_positive_033,train,1,airplane,367,33,431,122,5683,657,652,rgb,0.6918,0.6-0.7,,98,2.286,False,0.592
nwpu_positive_033_004,nwpu_positive_033,train,1,airplane,291,313,415,414,12593,657,652,rgb,0.6689,0.6-0.7,,137,1.635,False,0.671
nwpu_positive_033_005,nwpu_positive_033,train,1,airplane,312,444,415,532,8999,657,652,rgb,0.4283,0.4-0.5,,113,1.982,False,0.705
nwpu_positive_033_006,nwpu_positive_033,train,1,airplane,350,527,410,624,5823,657,652,rgb,0.5513,0.5-0.6,,107,2.093,False,0.509
nwpu_positive_034_000,nwpu_positive_034,train,1,airplane,36,261,95,341,4755,876,781,rgb,0.4203,0.4-0.5,,88,2.545,False,0.614
nwpu_positive_034_001,nwpu_positive_034,train,1,airplane,209,223,258,287,3146,876,781,rgb,0.5344,0.5-0.6,,70,3.2,False,0.642
nwpu_positive_034_002,nwpu_positive_034,train,1,airplane,267,181,304,266,3193,876,781,rgb,0.5147,0.5-0.6,,94,2.383,False,0.361
nwpu_positive_034_003,nwpu_positive_034,train,1,airplane,365,84,407,145,2564,876,781,rgb,0.603,0.6-0.7,,67,3.343,False,0.571
nwpu_positive_034_004,nwpu_positive_034,train,1,airplane,547,262,604,327,3638,876,781,rgb,0.6895,0.6-0.7,,71,3.155,False,0.722
nwpu_positive_034_005,nwpu_positive_034,train,1,airplane,455,286,516,358,4388,876,781,rgb,0.5841,0.5-0.6,,79,2.835,False,0.703
nwpu_positive_034_006,nwpu_positive_034,train,1,airplane,167,473,240,597,9111,876,781,rgb,0.6837,0.6-0.7,,136,1.647,False,0.493
nwpu_positive_034_007,nwpu_positive_034,train,1,airplane,105,607,143,675,2629,876,781,rgb,0.6593,0.6-0.7,,75,2.987,False,0.467
nwpu_positive_035_000,nwpu_positive_035,val,1,airplane,97,46,177,117,5653,1079,647,rgb,0.6801,0.6-0.7,,88,2.545,False,0.73
nwpu_positive_035_001,nwpu_positive_035,val,1,airplane,52,221,165,290,7851,1079,647,rgb,0.6525,0.6-0.7,,125,1.792,False,0.502
nwpu_positive_035_002,nwpu_positive_035,val,1,airplane,27,308,134,369,6586,1079,647,rgb,0.4049,0.4-0.5,,118,1.898,False,0.473
nwpu_positive_035_003,nwpu_positive_035,val,1,airplane,224,48,303,130,6479,1079,647,rgb,0.4412,0.4-0.5,,90,2.489,False,0.8
nwpu_positive_035_004,nwpu_positive_035,val,1,airplane,262,146,337,228,6132,1079,647,rgb,0.4328,0.4-0.5,,90,2.489,False,0.757
nwpu_positive_035_005,nwpu_positive_035,val,1,airplane,229,224,356,306,10552,1079,647,rgb,0.6722,0.6-0.7,,140,1.6,False,0.538
nwpu_positive_035_006,nwpu_positive_035,val,1,airplane,256,288,320,391,6621,1079,647,rgb,0.5417,0.5-0.6,,114,1.965,False,0.509
nwpu_positive_035_007,nwpu_positive_035,val,1,airplane,250,439,368,510,8356,1079,647,rgb,0.4155,0.4-0.5,,130,1.723,False,0.494
nwpu_positive_035_008,nwpu_positive_035,val,1,airplane,264,500,342,602,7930,1079,647,rgb,0.6002,0.6-0.7,,112,2.0,False,0.632
nwpu_positive_035_009,nwpu_positive_035,val,1,airplane,484,377,569,486,9281,1079,647,rgb,0.6438,0.6-0.7,,120,1.867,False,0.645
nwpu_positive_035_010,nwpu_positive_035,val,1,airplane,455,497,546,582,7707,1079,647,rgb,0.5123,0.5-0.6,,100,2.24,False,0.771
nwpu_positive_035_011,nwpu_positive_035,val,1,airplane,719,14,781,136,7556,1079,647,rgb,0.6392,0.6-0.7,,134,1.672,False,0.421
nwpu_positive_035_012,nwpu_positive_035,val,1,airplane,689,109,782,214,9741,1079,647,rgb,0.5348,0.5-0.6,,115,1.948,False,0.737
nwpu_positive_035_013,nwpu_positive_035,val,1,airplane,704,292,763,402,6427,1079,647,rgb,0.4998,0.4-0.5,,120,1.867,False,0.446
nwpu_positive_035_014,nwpu_positive_035,val,1,airplane,725,399,841,488,10342,1079,647,rgb,0.4278,0.4-0.5,,128,1.75,False,0.631
nwpu_positive_035_015,nwpu_positive_035,val,1,airplane,947,132,1042,203,6761,1079,647,rgb,0.5295,0.5-0.6,,104,2.154,False,0.625
nwpu_positive_035_016,nwpu_positive_035,val,1,airplane,945,216,1046,304,8845,1079,647,rgb,0.5658,0.5-0.6,,111,2.018,False,0.718
nwpu_positive_035_017,nwpu_positive_035,val,1,airplane,955,325,1022,384,4012,1079,647,rgb,0.5303,0.5-0.6,,75,2.987,False,0.713
nwpu_positive_035_018,nwpu_positive_035,val,1,airplane,946,503,1043,594,8875,1079,647,rgb,0.6286,0.6-0.7,,107,2.093,False,0.775
nwpu_positive_036_000,nwpu_positive_036,train,1,airplane,118,101,196,191,6979,533,597,rgb,0.5509,0.5-0.6,,99,2.263,False,0.712
nwpu_positive_036_001,nwpu_positive_036,train,1,airplane,86,225,203,281,6518,533,597,rgb,0.5871,0.5-0.6,,129,1.736,False,0.392
nwpu_positive_036_002,nwpu_positive_036,train,1,airplane,123,307,176,388,4306,533,597,rgb,0.6432,0.6-0.7,,89,2.517,False,0.544
nwpu_positive_036_003,nwpu_positive_036,train,1,airplane,45,400,171,483,10473,533,597,rgb,0.4855,0.4-0.5,,138,1.623,False,0.55
nwpu_positive_036_004,nwpu_positive_036,train,1,airplane,385,184,445,233,2900,533,597,rgb,0.5526,0.5-0.6,,66,3.394,False,0.666
nwpu_positive_036_005,nwpu_positive_036,train,1,airplane,371,271,465,322,4876,533,597,rgb,0.5413,0.5-0.6,,103,2.175,False,0.46
nwpu_positive_037_000,nwpu_positive_037,train,1,airplane,292,14,364,138,8832,1066,683,rgb,0.4738,0.4-0.5,,136,1.647,False,0.477
nwpu_positive_037_001,nwpu_positive_037,train,1,airplane,177,76,263,180,9006,1066,683,rgb,0.4895,0.4-0.5,,115,1.948,False,0.681
nwpu_positive_037_002,nwpu_positive_037,train,1,airplane,88,145,206,267,14485,1066,683,rgb,0.5841,0.5-0.6,,135,1.659,False,0.795
nwpu_positive_037_003,nwpu_positive_037,train,1,airplane,129,361,210,421,4849,1066,683,rgb,0.5128,0.5-0.6,,89,2.517,False,0.612
nwpu_positive_037_004,nwpu_positive_037,train,1,airplane,243,357,305,469,6952,1066,683,rgb,0.4182,0.4-0.5,,123,1.821,False,0.46
nwpu_positive_037_005,nwpu_positive_037,train,1,airplane,313,285,445,376,12051,1066,683,rgb,0.5358,0.5-0.6,,146,1.534,False,0.565
nwpu_positive_037_006,nwpu_positive_037,train,1,airplane,454,220,515,354,8157,1066,683,rgb,0.4136,0.4-0.5,,147,1.524,False,0.378
nwpu_positive_037_007,nwpu_positive_037,train,1,airplane,554,255,640,350,8144,1066,683,rgb,0.6931,0.6-0.7,,104,2.154,False,0.753
nwpu_positive_037_008,nwpu_positive_037,train,1,airplane,670,262,801,363,13123,1066,683,rgb,0.565,0.5-0.6,,143,1.566,False,0.642
nwpu_positive_037_009,nwpu_positive_037,train,1,airplane,165,558,257,667,9964,1066,683,rgb,0.4823,0.4-0.5,,119,1.882,False,0.704
nwpu_positive_037_010,nwpu_positive_037,train,1,airplane,332,495,403,597,7222,1066,683,rgb,0.5387,0.5-0.6,,112,2.0,False,0.576
nwpu_positive_037_011,nwpu_positive_037,train,1,airplane,442,500,527,647,12366,1066,683,rgb,0.6421,0.6-0.7,,162,1.383,False,0.471
nwpu_positive_037_012,nwpu_positive_037,train,1,airplane,545,519,676,665,19058,1066,683,rgb,0.6811,0.6-0.7,,161,1.391,False,0.735
nwpu_positive_037_013,nwpu_positive_037,train,1,airplane,690,495,797,648,16467,1066,683,rgb,0.6824,0.6-0.7,,168,1.333,False,0.583
nwpu_positive_037_014,nwpu_positive_037,train,1,airplane,815,492,927,577,9557,1066,683,rgb,0.673,0.6-0.7,,123,1.821,False,0.632
nwpu_positive_037_015,nwpu_positive_037,train,1,airplane,911,455,1023,567,12455,1066,683,rgb,0.6744,0.6-0.7,,123,1.821,False,0.823
nwpu_positive_038_000,nwpu_positive_038,val,1,airplane,50,58,133,195,11424,1039,649,rgb,0.4644,0.4-0.5,,151,1.483,False,0.501
nwpu_positive_038_001,nwpu_positive_038,val,1,airplane,97,253,171,315,4519,1039,649,rgb,0.4339,0.4-0.5,,81,2.765,False,0.689
nwpu_positive_038_002,nwpu_positive_038,val,1,airplane,101,421,177,545,9416,1039,649,rgb,0.5801,0.5-0.6,,137,1.635,False,0.502
nwpu_positive_038_003,nwpu_positive_038,val,1,airplane,270,44,342,177,9547,1039,649,rgb,0.5647,0.5-0.6,,146,1.534,False,0.448
nwpu_positive_038_004,nwpu_positive_038,val,1,airplane,298,168,428,269,13142,1039,649,rgb,0.6024,0.6-0.7,,143,1.566,False,0.643
nwpu_positive_038_005,nwpu_positive_038,val,1,airplane,350,266,443,339,6844,1039,649,rgb,0.5476,0.5-0.6,,102,2.196,False,0.658
nwpu_positive_038_006,nwpu_positive_038,val,1,airplane,325,341,427,449,11107,1039,649,rgb,0.6582,0.6-0.7,,119,1.882,False,0.784
nwpu_positive_038_007,nwpu_positive_038,val,1,airplane,345,515,454,636,13238,1039,649,rgb,0.5652,0.5-0.6,,133,1.684,False,0.748
nwpu_positive_038_008,nwpu_positive_038,val,1,airplane,639,97,748,193,10510,1039,649,rgb,0.4343,0.4-0.5,,120,1.867,False,0.73
nwpu_positive_038_009,nwpu_positive_038,val,1,airplane,629,147,740,265,13107,1039,649,rgb,0.5053,0.5-0.6,,130,1.723,False,0.776
nwpu_positive_038_010,nwpu_positive_038,val,1,airplane,626,343,781,453,17060,1039,649,rgb,0.5274,0.5-0.6,,170,1.318,False,0.59
nwpu_positive_038_011,nwpu_positive_038,val,1,airplane,752,35,828,134,7570,1039,649,rgb,0.4671,0.4-0.5,,108,2.074,False,0.649
nwpu_positive_038_012,nwpu_positive_038,val,1,airplane,832,216,974,333,16595,1039,649,rgb,0.6043,0.6-0.7,,156,1.436,False,0.682
nwpu_positive_038_013,nwpu_positive_038,val,1,airplane,840,395,947,462,7149,1039,649,rgb,0.4629,0.4-0.5,,118,1.898,False,0.513
nwpu_positive_039_000,nwpu_positive_039,train,1,airplane,42,123,176,183,7960,1080,659,rgb,0.6497,0.6-0.7,,147,1.524,False,0.368
nwpu_positive_039_001,nwpu_positive_039,train,1,airplane,0,491,117,539,5526,1080,659,rgb,0.563,0.5-0.6,,128,1.75,False,0.337
nwpu_positive_039_002,nwpu_positive_039,train,1,airplane,464,111,573,195,9088,1080,659,rgb,0.6972,0.6-0.7,,120,1.867,False,0.631
nwpu_positive_039_003,nwpu_positive_039,train,1,airplane,460,170,548,227,5036,1080,659,rgb,0.5633,0.5-0.6,,97,2.309,False,0.535
nwpu_positive_039_004,nwpu_positive_039,train,1,airplane,430,332,563,413,10839,1080,659,rgb,0.6105,0.6-0.7,,146,1.534,False,0.508
nwpu_positive_039_005,nwpu_positive_039,train,1,airplane,414,390,544,476,11178,1080,659,rgb,0.4868,0.4-0.5,,143,1.566,False,0.547
nwpu_positive_039_006,nwpu_positive_039,train,1,airplane,451,505,522,558,3865,1080,659,rgb,0.5293,0.5-0.6,,79,2.835,False,0.619
nwpu_positive_039_007,nwpu_positive_039,train,1,airplane,476,548,596,647,11938,1080,659,rgb,0.519,0.5-0.6,,133,1.684,False,0.675
nwpu_positive_039_008,nwpu_positive_039,train,1,airplane,953,16,1055,103,8831,1080,659,rgb,0.5638,0.5-0.6,,112,2.0,False,0.704
nwpu_positive_040_000,nwpu_positive_040,train,1,airplane,151,101,217,189,5825,1165,609,rgb,0.6395,0.6-0.7,,97,2.309,False,0.619
nwpu_positive_040_001,nwpu_positive_040,train,1,airplane,99,205,166,293,5919,1165,609,rgb,0.4145,0.4-0.5,,96,2.333,False,0.642
nwpu_positive_040_002,nwpu_positive_040,train,1,airplane,2,355,140,442,11985,1165,609,rgb,0.4159,0.4-0.5,,153,1.464,False,0.512
nwpu_positive_040_003,nwpu_positive_040,train,1,airplane,168,469,272,541,7558,1165,609,rgb,0.6106,0.6-0.7,,114,1.965,False,0.582
nwpu_positive_040_004,nwpu_positive_040,train,1,airplane,506,85,600,203,11148,1165,609,rgb,0.6422,0.6-0.7,,130,1.723,False,0.66
