proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
background:bg_negative_image_nwpu_background_074_002,train,reject_background,background,nwpu_background_074,ship,,0.0,rgb,0.743
background:bg_negative_image_nwpu_background_074_003,train,reject_background,background,nwpu_background_074,airplane,,0.0,rgb,0.829
background:bg_negative_image_nwpu_background_075_000,train,reject_background,background,nwpu_background_075,tennis_court,,0.0,rgb,0.496
background:bg_negative_image_nwpu_background_075_001,train,reject_background,background,nwpu_background_075,airplane,,0.0,rgb,0.813
background:bg_negative_image_nwpu_background_075_002,train,reject_background,background,nwpu_background_075,basketball_court,,0.0,rgb,0.555
background:bg_negative_image_nwpu_background_075_003,train,reject_background,background,nwpu_background_075,storage_tank,,0.0,rgb,0.608
background:bg_negative_image_nwpu_background_076_000,train,reject_background,background,nwpu_background_076,airplane,,0.0,rgb,0.826
background:bg_negative_image_nwpu_background_076_001,train,reject_background,background,nwpu_background_076,airplane,,0.0,rgb,0.779
background:bg_negative_image_nwpu_background_076_002,train,reject_background,background,nwpu_background_076,storage_tank,,0.0,rgb,0.513
background:bg_negative_image_nwpu_background_076_003,train,reject_background,background,nwpu_background_076,airplane,,0.0,rgb,0.798
background:bg_negative_image_nwpu_background_079_000,train,reject_background,background,nwpu_background_079,ship,,0.0,rgb,0.588
background:bg_negative_image_nwpu_background_079_001,train,reject_background,background,nwpu_background_079,bridge,,0.0,rgb,0.722
background:bg_negative_image_nwpu_background_079_002,train,reject_background,background,nwpu_background_079,baseball_diamond,,0.0,rgb,0.8
background:bg_negative_image_nwpu_background_079_003,train,reject_background,background,nwpu_background_079,airplane,,0.0,rgb,0.666
background:bg_negative_image_nwpu_background_080_000,train,reject_background,background,nwpu_background_080,tennis_court,,0.0,rgb,0.363
background:bg_negative_image_nwpu_background_080_001,train,reject_background,background,nwpu_background_080,vehicle,,0.0,rgb,0.466
background:bg_negative_image_nwpu_background_080_002,train,reject_background,background,nwpu_background_080,airplane,,0.0,rgb,0.343
background:bg_negative_image_nwpu_background_080_003,train,reject_background,background,nwpu_background_080,vehicle,,0.0,rgb,0.588
background:bg_negative_image_nwpu_background_081_000,train,reject_background,background,nwpu_background_081,storage_tank,,0.0,rgb,0.76
background:bg_negative_image_nwpu_background_081_001,train,reject_background,background,nwpu_background_081,storage_tank,,0.0,rgb,0.84
background:bg_negative_image_nwpu_background_081_002,train,reject_background,background,nwpu_background_081,storage_tank,,0.0,rgb,0.797
background:bg_negative_image_nwpu_background_081_003,train,reject_background,background,nwpu_background_081,storage_tank,,0.0,rgb,0.656
background:bg_negative_image_nwpu_background_082_000,val,reject_background,background,nwpu_background_082,tennis_court,,0.0,rgb,0.641
background:bg_negative_image_nwpu_background_082_001,val,reject_background,background,nwpu_background_082,ship,,0.0,rgb,0.519
background:bg_negative_image_nwpu_background_082_002,val,reject_background,background,nwpu_background_082,ship,,0.0,rgb,0.774
background:bg_negative_image_nwpu_background_082_003,val,reject_background,background,nwpu_background_082,basketball_court,,0.0,rgb,0.668
background:bg_negative_image_nwpu_background_084_000,train,reject_background,background,nwpu_background_084,airplane,,0.0,rgb,0.781
background:bg_negative_image_nwpu_background_084_001,train,reject_background,background,nwpu_background_084,storage_tank,,0.0,rgb,0.689
background:bg_negative_image_nwpu_background_084_002,train,reject_background,background,nwpu_background_084,airplane,,0.0,rgb,0.756
background:bg_negative_image_nwpu_background_084_003,train,reject_background,background,nwpu_background_084,baseball_diamond,,0.0,rgb,0.77
background:bg_negative_image_nwpu_background_085_000,train,reject_background,background,nwpu_background_085,airplane,,0.0,rgb,0.692
background:bg_negative_image_nwpu_background_085_001,train,reject_background,background,nwpu_background_085,airplane,,0.0,rgb,0.764
background:bg_negative_image_nwpu_background_085_002,train,reject_background,background,nwpu_background_085,storage_tank,,0.0,rgb,0.287
background:bg_negative_image_nwpu_background_085_003,train,reject_background,background,nwpu_background_085,storage_tank,,0.0,rgb,0.456
background:bg_negative_image_nwpu_background_086_000,train,reject_background,background,nwpu_background_086,harbor,,0.0,rgb,0.632
background:bg_negative_image_nwpu_background_086_001,train,reject_background,background,nwpu_background_086,airplane,,0.0,rgb,0.507
background:bg_negative_image_nwpu_background_086_002,train,reject_background,background,nwpu_background_086,harbor,,0.0,rgb,0.67
background:bg_negative_image_nwpu_background_086_003,train,reject_background,background,nwpu_background_086,bridge,,0.0,rgb,0.754
background:bg_negative_image_nwpu_background_087_000,train,reject_background,background,nwpu_background_087,tennis_court,,0.0,rgb,0.582
background:bg_negative_image_nwpu_background_087_001,train,reject_background,background,nwpu_background_087,storage_tank,,0.0,rgb,0.527
background:bg_negative_image_nwpu_background_087_002,train,reject_background,background,nwpu_background_087,ship,,0.0,rgb,0.812
background:bg_negative_image_nwpu_background_087_003,train,reject_background,background,nwpu_background_087,ship,,0.0,rgb,0.764
background:bg_negative_image_nwpu_background_088_000,val,reject_background,background,nwpu_background_088,vehicle,,0.0,rgb,0.766
background:bg_negative_image_nwpu_background_088_001,val,reject_background,background,nwpu_background_088,tennis_court,,0.0,rgb,0.782
background:bg_negative_image_nwpu_background_088_002,val,reject_background,background,nwpu_background_088,ship,,0.0,rgb,0.717
background:bg_negative_image_nwpu_background_088_003,val,reject_background,background,nwpu_background_088,ship,,0.0,rgb,0.81
background:bg_negative_image_nwpu_background_089_000,train,reject_background,background,nwpu_background_089,airplane,,0.0,rgb,0.603
background:bg_negative_image_nwpu_background_089_001,train,reject_background,background,nwpu_background_089,vehicle,,0.0,rgb,0.765
background:bg_negative_image_nwpu_background_089_002,train,reject_background,background,nwpu_background_089,basketball_court,,0.0,rgb,0.507
background:bg_negative_image_nwpu_background_089_003,train,reject_background,background,nwpu_background_089,baseball_diamond,,0.0,rgb,0.84
background:bg_negative_image_nwpu_background_091_000,val,reject_background,background,nwpu_background_091,vehicle,,0.0,rgb,0.569
background:bg_negative_image_nwpu_background_091_001,val,reject_background,background,nwpu_background_091,tennis_court,,0.0,rgb,0.559
background:bg_negative_image_nwpu_background_091_002,val,reject_background,background,nwpu_background_091,airplane,,0.0,rgb,0.64
background:bg_negative_image_nwpu_background_091_003,val,reject_background,background,nwpu_background_091,airplane,,0.0,rgb,0.759
background:bg_negative_image_nwpu_background_092_000,train,reject_background,background,nwpu_background_092,airplane,,0.0,rgb,0.553
background:bg_negative_image_nwpu_background_092_001,train,reject_background,background,nwpu_background_092,storage_tank,,0.0,rgb,0.642
background:bg_negative_image_nwpu_background_092_002,train,reject_background,background,nwpu_background_092,airplane,,0.0,rgb,0.709
background:bg_negative_image_nwpu_background_092_003,train,reject_background,background,nwpu_background_092,vehicle,,0.0,rgb,0.82
background:bg_negative_image_nwpu_background_094_000,train,reject_background,background,nwpu_background_094,vehicle,,0.0,rgb,0.754
background:bg_negative_image_nwpu_background_094_001,train,reject_background,background,nwpu_background_094,storage_tank,,0.0,rgb,0.62
background:bg_negative_image_nwpu_background_094_002,train,reject_background,background,nwpu_background_094,storage_tank,,0.0,rgb,0.41
background:bg_negative_image_nwpu_background_094_003,train,reject_background,background,nwpu_background_094,baseball_diamond,,0.0,rgb,0.801
background:bg_negative_image_nwpu_background_095_000,train,reject_background,background,nwpu_background_095,airplane,,0.0,rgb,0.385
background:bg_negative_image_nwpu_background_095_001,train,reject_background,background,nwpu_background_095,tennis_court,,0.0,rgb,0.618
background:bg_negative_image_nwpu_background_095_002,train,reject_background,background,nwpu_background_095,airplane,,0.0,rgb,0.753
background:bg_negative_image_nwpu_background_095_003,train,reject_background,background,nwpu_background_095,airplane,,0.0,rgb,0.82
background:bg_negative_image_nwpu_background_096_000,val,reject_background,background,nwpu_background_096,basketball_court,,0.0,rgb,0.808
background:bg_negative_image_nwpu_background_096_001,val,reject_background,background,nwpu_background_096,airplane,,0.0,rgb,0.513
background:bg_negative_image_nwpu_background_096_002,val,reject_background,background,nwpu_background_096,harbor,,0.0,rgb,0.599
background:bg_negative_image_nwpu_background_096_003,val,reject_background,background,nwpu_background_096,storage_tank,,0.0,rgb,0.232
background:bg_negative_image_nwpu_background_097_000,train,reject_background,background,nwpu_background_097,tennis_court,,0.0,rgb,0.675
background:bg_negative_image_nwpu_background_097_001,train,reject_background,background,nwpu_background_097,storage_tank,,0.0,rgb,0.41
background:bg_negative_image_nwpu_background_097_002,train,reject_background,background,nwpu_background_097,tennis_court,,0.0,rgb,0.794
background:bg_negative_image_nwpu_background_097_003,train,reject_background,background,nwpu_background_097,harbor,,0.0,rgb,0.762
background:bg_negative_image_nwpu_background_098_000,train,reject_background,background,nwpu_background_098,vehicle,,0.0,rgb,0.585
background:bg_negative_image_nwpu_background_098_001,train,reject_background,background,nwpu_background_098,ship,,0.0,rgb,0.81
background:bg_negative_image_nwpu_background_098_002,train,reject_background,background,nwpu_background_098,baseball_diamond,,0.0,rgb,0.539
background:bg_negative_image_nwpu_background_098_003,train,reject_background,background,nwpu_background_098,vehicle,,0.0,rgb,0.725
background:bg_negative_image_nwpu_background_099_000,train,reject_background,background,nwpu_background_099,baseball_diamond,,0.0,rgb,0.661
background:bg_negative_image_nwpu_background_099_001,train,reject_background,background,nwpu_background_099,airplane,,0.0,rgb,0.567
background:bg_negative_image_nwpu_background_099_002,train,reject_background,background,nwpu_background_099,baseball_diamond,,0.0,rgb,0.77
background:bg_negative_image_nwpu_background_099_003,train,reject_background,background,nwpu_background_099,ground_track_field,,0.0,rgb,0.73
background:bg_negative_image_nwpu_background_100_000,train,reject_background,background,nwpu_background_100,bridge,,0.0,rgb,0.487
background:bg_negative_image_nwpu_background_100_001,train,reject_background,background,nwpu_background_100,ship,,0.0,rgb,0.726
background:bg_negative_image_nwpu_background_100_002,train,reject_background,background,nwpu_background_100,vehicle,,0.0,rgb,0.643
background:bg_negative_image_nwpu_background_100_003,train,reject_background,background,nwpu_background_100,baseball_diamond,,0.0,rgb,0.627
background:bg_negative_image_nwpu_background_101_000,train,reject_background,background,nwpu_background_101,ship,,0.0,rgb,0.425
background:bg_negative_image_nwpu_background_101_001,train,reject_background,background,nwpu_background_101,bridge,,0.0,rgb,0.798
background:bg_negative_image_nwpu_background_101_002,train,reject_background,background,nwpu_background_101,tennis_court,,0.0,rgb,0.474
background:bg_negative_image_nwpu_background_101_003,train,reject_background,background,nwpu_background_101,airplane,,0.0,rgb,0.716
background:bg_negative_image_nwpu_background_102_000,train,reject_background,background,nwpu_background_102,airplane,,0.0,rgb,0.525
background:bg_negative_image_nwpu_background_102_001,train,reject_background,background,nwpu_background_102,ship,,0.0,rgb,0.59
