crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,local_window_px,upsample_factor,high_upsample,box_fill
hrrsd_00312_007,hrrsd_00312,train,8,tennis_court,186,382,254,497,7820,859,667,,,127,1.764,False,0.485
hrrsd_00313_000,hrrsd_00313,train,6,ship,869,2009,1204,2354,115575,2174,3255,,,380,0.589,False,0.8
hrrsd_00313_001,hrrsd_00313,train,6,ship,956,2105,1296,2450,117300,2174,3255,,,380,0.589,False,0.812
hrrsd_00313_002,hrrsd_00313,train,5,storage_tank,2011,269,2163,438,25688,2174,3255,,,186,1.204,False,0.743
hrrsd_00313_003,hrrsd_00313,train,5,storage_tank,1835,626,2107,884,70176,2174,3255,,,299,0.749,False,0.785
hrrsd_00313_004,hrrsd_00313,train,5,storage_tank,1574,430,1840,691,69426,2174,3255,,,293,0.765,False,0.809
hrrsd_00313_005,hrrsd_00313,train,5,storage_tank,1261,192,1529,454,70216,2174,3255,,,295,0.759,False,0.807
hrrsd_00313_006,hrrsd_00313,train,5,storage_tank,1037,33,1266,262,52441,2174,3255,,,252,0.889,False,0.826
hrrsd_00313_007,hrrsd_00313,train,5,storage_tank,837,288,1076,505,51863,2174,3255,,,263,0.852,False,0.75
hrrsd_00313_008,hrrsd_00313,train,5,storage_tank,652,544,885,770,52658,2174,3255,,,256,0.875,False,0.803
hrrsd_00313_009,hrrsd_00313,train,5,storage_tank,876,712,1146,973,70470,2174,3255,,,297,0.754,False,0.799
hrrsd_00313_010,hrrsd_00313,train,5,storage_tank,1069,454,1332,717,69169,2174,3255,,,289,0.775,False,0.828
hrrsd_00313_011,hrrsd_00313,train,5,storage_tank,685,995,934,1243,61752,2174,3255,,,274,0.818,False,0.823
hrrsd_00313_012,hrrsd_00313,train,5,storage_tank,1387,686,1655,956,72360,2174,3255,,,297,0.754,False,0.82
hrrsd_00313_013,hrrsd_00313,train,5,storage_tank,1199,932,1467,1214,75576,2174,3255,,,310,0.723,False,0.786
hrrsd_00313_014,hrrsd_00313,train,5,storage_tank,926,1180,1172,1417,58302,2174,3255,,,271,0.827,False,0.794
hrrsd_00313_015,hrrsd_00313,train,5,storage_tank,1163,1351,1404,1590,57599,2174,3255,,,265,0.845,False,0.82
hrrsd_00313_016,hrrsd_00313,train,5,storage_tank,1647,876,1924,1146,74790,2174,3255,,,305,0.734,False,0.804
hrrsd_00313_017,hrrsd_00313,train,5,storage_tank,1459,1129,1729,1397,72360,2174,3255,,,297,0.754,False,0.82
hrrsd_00318_000,hrrsd_00318,train,5,storage_tank,33,98,151,217,14042,1603,1760,,,131,1.71,False,0.818
hrrsd_00318_001,hrrsd_00318,train,5,storage_tank,159,35,280,157,14762,1603,1760,,,134,1.672,False,0.822
hrrsd_00318_002,hrrsd_00318,train,5,storage_tank,22,389,259,612,52851,1603,1760,,,261,0.858,False,0.776
hrrsd_00318_003,hrrsd_00318,train,5,storage_tank,276,283,482,504,45526,1603,1760,,,243,0.922,False,0.771
hrrsd_00318_004,hrrsd_00318,train,5,storage_tank,512,160,735,391,51513,1603,1760,,,254,0.882,False,0.798
hrrsd_00318_005,hrrsd_00318,train,5,storage_tank,766,38,1001,275,55695,1603,1760,,,261,0.858,False,0.818
hrrsd_00318_006,hrrsd_00318,train,5,storage_tank,848,323,1091,571,60264,1603,1760,,,273,0.821,False,0.809
hrrsd_00318_007,hrrsd_00318,train,5,storage_tank,579,443,825,689,60516,1603,1760,,,271,0.827,False,0.824
hrrsd_00318_008,hrrsd_00318,train,5,storage_tank,283,576,543,817,62660,1603,1760,,,286,0.783,False,0.766
hrrsd_00318_009,hrrsd_00318,train,5,storage_tank,11,708,245,947,55926,1603,1760,,,263,0.852,False,0.809
hrrsd_00318_010,hrrsd_00318,train,6,ship,1160,976,1254,1133,14758,1603,1760,,,173,1.295,False,0.493
hrrsd_00320_000,hrrsd_00320,train,5,storage_tank,68,179,293,410,51975,2246,1910,,,254,0.882,False,0.806
hrrsd_00320_001,hrrsd_00320,train,5,storage_tank,203,674,434,893,50589,2246,1910,,,254,0.882,False,0.784
hrrsd_00320_002,hrrsd_00320,train,5,storage_tank,764,521,968,728,42228,2246,1910,,,228,0.982,False,0.812
hrrsd_00320_003,hrrsd_00320,train,5,storage_tank,1231,419,1429,617,39204,2246,1910,,,218,1.028,False,0.825
hrrsd_00320_004,hrrsd_00320,train,5,storage_tank,1672,305,1894,527,49284,2246,1910,,,244,0.918,False,0.828
hrrsd_00329_000,hrrsd_00329,train,1,baseball_diamond,282,94,686,517,170892,1333,973,,,465,0.482,False,0.79
hrrsd_00335_000,hrrsd_00335,train,5,storage_tank,13,33,115,135,10404,690,949,,,112,2.0,False,0.829
hrrsd_00335_001,hrrsd_00335,train,5,storage_tank,99,189,198,291,10098,690,949,,,112,2.0,False,0.805
hrrsd_00335_002,hrrsd_00335,train,5,storage_tank,279,382,378,480,9702,690,949,,,109,2.055,False,0.817
hrrsd_00335_003,hrrsd_00335,train,5,storage_tank,324,475,423,574,9801,690,949,,,109,2.055,False,0.825
hrrsd_00335_004,hrrsd_00335,train,5,storage_tank,154,511,231,585,5698,690,949,,,85,2.635,False,0.789
hrrsd_00335_005,hrrsd_00335,train,5,storage_tank,358,160,469,277,12987,690,949,,,129,1.736,False,0.78
hrrsd_00335_006,hrrsd_00335,train,5,storage_tank,424,289,546,400,13542,690,949,,,134,1.672,False,0.754
hrrsd_00343_000,hrrsd_00343,train,8,tennis_court,691,532,818,594,7874,1586,1135,,,140,1.6,False,0.402
hrrsd_00343_001,hrrsd_00343,train,8,tennis_court,130,819,189,931,6608,1586,1135,,,123,1.821,False,0.437
hrrsd_00361_000,hrrsd_00361,train,5,storage_tank,766,33,846,114,6480,1000,776,,,89,2.517,False,0.818
hrrsd_00361_001,hrrsd_00361,train,5,storage_tank,823,133,915,238,9660,1000,776,,,116,1.931,False,0.718
hrrsd_00361_002,hrrsd_00361,train,5,storage_tank,873,234,969,340,10176,1000,776,,,117,1.915,False,0.743
hrrsd_00361_003,hrrsd_00361,train,5,storage_tank,682,178,778,279,9696,1000,776,,,111,2.018,False,0.787
hrrsd_00361_004,hrrsd_00361,train,5,storage_tank,742,291,844,398,10914,1000,776,,,118,1.898,False,0.784
hrrsd_00363_000,hrrsd_00363,train,6,ship,233,1078,689,1189,50616,2528,1904,,,502,0.446,False,0.201
hrrsd_00364_000,hrrsd_00364,train,6,ship,866,809,1347,950,67821,1912,1440,,,529,0.423,False,0.242
hrrsd_00367_000,hrrsd_00367,train,8,tennis_court,350,249,461,335,9546,620,448,,,122,1.836,False,0.641
hrrsd_00368_000,hrrsd_00368,train,1,baseball_diamond,286,94,828,578,262328,1276,1132,,,596,0.376,False,0.739
hrrsd_00370_000,hrrsd_00370,train,5,storage_tank,232,62,436,258,39984,1588,1128,,,224,1.0,False,0.797
hrrsd_00370_001,hrrsd_00370,train,5,storage_tank,84,166,194,274,11880,1588,1128,,,121,1.851,False,0.811
hrrsd_00370_002,hrrsd_00370,train,5,storage_tank,150,294,266,406,12992,1588,1128,,,128,1.75,False,0.793
hrrsd_00370_003,hrrsd_00370,train,5,storage_tank,316,304,450,436,17688,1588,1128,,,147,1.524,False,0.819
hrrsd_00370_004,hrrsd_00370,train,5,storage_tank,410,470,540,604,17420,1588,1128,,,147,1.524,False,0.806
hrrsd_00370_005,hrrsd_00370,train,5,storage_tank,472,26,580,140,12312,1588,1128,,,125,1.792,False,0.788
hrrsd_00370_006,hrrsd_00370,train,5,storage_tank,472,192,624,350,24016,1588,1128,,,174,1.287,False,0.793
hrrsd_00370_007,hrrsd_00370,train,5,storage_tank,560,366,716,520,24024,1588,1128,,,172,1.302,False,0.812
hrrsd_00370_008,hrrsd_00370,train,5,storage_tank,642,104,790,252,21904,1588,1128,,,163,1.374,False,0.824
hrrsd_00370_009,hrrsd_00370,train,5,storage_tank,734,276,886,428,23104,1588,1128,,,167,1.341,False,0.828
hrrsd_00370_010,hrrsd_00370,train,6,ship,660,518,1354,940,292868,1588,1128,,,763,0.294,False,0.503
hrrsd_00390_000,hrrsd_00390,train,9,airplane,87,807,381,1059,74088,2363,2938,,,323,0.693,False,0.71
hrrsd_00395_000,hrrsd_00395,train,9,airplane,2436,453,2724,742,83232,2854,2387,,,318,0.704,False,0.823
hrrsd_00395_001,hrrsd_00395,train,9,airplane,2372,1570,2616,1854,69296,2854,2387,,,312,0.718,False,0.712
hrrsd_00395_002,hrrsd_00395,train,9,airplane,2140,1498,2380,1766,64320,2854,2387,,,295,0.759,False,0.739
hrrsd_00395_003,hrrsd_00395,train,9,airplane,1936,1638,2096,1818,28800,2854,2387,,,198,1.131,False,0.735
hrrsd_00395_004,hrrsd_00395,train,9,airplane,1678,2035,1874,2265,45080,2854,2387,,,253,0.885,False,0.704
hrrsd_00395_005,hrrsd_00395,train,9,airplane,1199,2055,1391,2285,44160,2854,2387,,,253,0.885,False,0.69
hrrsd_00400_000,hrrsd_00400,train,9,airplane,764,290,1031,626,89712,2207,1679,,,370,0.605,False,0.655
hrrsd_00400_001,hrrsd_00400,train,9,airplane,1076,332,1237,509,28497,2207,1679,,,195,1.149,False,0.749
hrrsd_00400_002,hrrsd_00400,train,9,airplane,1153,152,1327,338,32364,2207,1679,,,205,1.093,False,0.77
hrrsd_00400_003,hrrsd_00400,train,9,airplane,1345,68,1558,317,53037,2207,1679,,,274,0.818,False,0.706
hrrsd_00400_004,hrrsd_00400,train,9,airplane,1687,668,1927,937,64560,2207,1679,,,296,0.757,False,0.737
hrrsd_00400_005,hrrsd_00400,train,9,airplane,1519,848,1666,1015,24549,2207,1679,,,184,1.217,False,0.725
hrrsd_00400_006,hrrsd_00400,train,9,airplane,1312,925,1459,1090,24255,2207,1679,,,182,1.231,False,0.732
hrrsd_00400_007,hrrsd_00400,train,9,airplane,776,1192,1010,1447,59670,2207,1679,,,280,0.8,False,0.761
hrrsd_00403_000,hrrsd_00403,train,9,airplane,287,319,563,565,67896,1882,1367,,,304,0.737,False,0.735
hrrsd_00403_001,hrrsd_00403,train,9,airplane,485,535,788,791,77568,1882,1367,,,333,0.673,False,0.7
hrrsd_00403_002,hrrsd_00403,train,9,airplane,575,833,875,1088,76500,1882,1367,,,330,0.679,False,0.702
hrrsd_00403_003,hrrsd_00403,train,9,airplane,881,1061,1149,1301,64320,1882,1367,,,295,0.759,False,0.739
hrrsd_00403_004,hrrsd_00403,train,9,airplane,1563,926,1818,1121,49725,1882,1367,,,280,0.8,False,0.634
hrrsd_00407_000,hrrsd_00407,train,9,airplane,1038,155,1347,423,82812,1511,2134,,,340,0.659,False,0.716
hrrsd_00407_001,hrrsd_00407,train,9,airplane,862,415,1198,671,86016,1511,2134,,,370,0.605,False,0.628
hrrsd_00411_000,hrrsd_00411,train,2,bridge,1383,729,1964,1538,470029,3526,2782,,,890,0.252,False,0.593
hrrsd_00411_001,hrrsd_00411,train,2,bridge,1065,1934,1910,2570,537420,3526,2782,,,930,0.241,False,0.621
hrrsd_00415_000,hrrsd_00415,train,2,bridge,333,339,621,2372,585504,1990,2902,,,1990,0.113,False,0.148
hrrsd_00415_001,hrrsd_00415,train,2,bridge,603,525,1298,2246,1196095,1990,2902,,,1893,0.118,False,0.334
hrrsd_00421_000,hrrsd_00421,train,1,baseball_diamond,472,116,1052,684,329440,1385,1061,,,638,0.351,False,0.809
hrrsd_00421_001,hrrsd_00421,train,8,tennis_court,1140,440,1243,545,10815,1385,1061,,,116,1.931,False,0.804
hrrsd_00421_002,hrrsd_00421,train,8,tennis_court,1087,495,1194,601,11342,1385,1061,,,118,1.898,False,0.815
hrrsd_00421_003,hrrsd_00421,train,8,tennis_court,1039,547,1143,651,10816,1385,1061,,,114,1.965,False,0.832
hrrsd_00424_000,hrrsd_00424,train,2,bridge,823,707,2376,911,316812,2866,2230,,,1708,0.131,False,0.109
hrrsd_00426_000,hrrsd_00426,train,2,bridge,941,334,2103,1676,1559404,2374,1979,,,1476,0.152,False,0.716
hrrsd_00432_000,hrrsd_00432,train,12,ground_track_field,201,238,367,346,17928,522,486,,,183,1.224,False,0.535
hrrsd_00434_000,hrrsd_00434,train,1,baseball_diamond,200,542,636,968,185736,1301,1349,,,480,0.467,False,0.806
hrrsd_00435_000,hrrsd_00435,train,8,tennis_court,294,368,396,479,11322,498,513,,,122,1.836,False,0.761
hrrsd_00442_000,hrrsd_00442,train,5,storage_tank,122,197,167,241,1980,373,313,,,50,4.48,False,0.792
hrrsd_00442_001,hrrsd_00442,train,5,storage_tank,104,145,152,189,2112,373,313,,,53,4.226,False,0.752
hrrsd_00442_002,hrrsd_00442,train,5,storage_tank,82,85,131,127,2058,373,313,,,54,4.148,False,0.706
hrrsd_00442_003,hrrsd_00442,train,5,storage_tank,134,79,155,107,588,373,313,,,31,7.226,True,0.612
hrrsd_00442_004,hrrsd_00442,train,5,storage_tank,164,68,191,98,810,373,313,,,33,6.788,True,0.744
hrrsd_00442_005,hrrsd_00442,train,5,storage_tank,197,56,227,87,930,373,313,,,34,6.588,True,0.804
hrrsd_00444_000,hrrsd_00444,train,5,storage_tank,155,40,225,114,5180,343,276,,,81,2.765,False,0.79
hrrsd_00444_001,hrrsd_00444,train,5,storage_tank,98,145,168,215,4900,343,276,,,77,2.909,False,0.826
hrrsd_00450_000,hrrsd_00450,train,5,storage_tank,914,9,1019,120,11655,1046,767,,,122,1.836,False,0.783
hrrsd_00450_001,hrrsd_00450,train,5,storage_tank,825,103,933,210,11556,1046,767,,,119,1.882,False,0.816
hrrsd_00450_002,hrrsd_00450,train,5,storage_tank,942,357,1034,449,8464,1046,767,,,101,2.218,False,0.83
hrrsd_00450_003,hrrsd_00450,train,6,ship,481,91,654,431,58820,1046,767,,,374,0.599,False,0.421
hrrsd_00453_000,hrrsd_00453,train,5,storage_tank,796,51,978,234,33306,984,713,,,201,1.114,False,0.824
hrrsd_00453_001,hrrsd_00453,train,5,storage_tank,639,13,780,145,18612,984,713,,,155,1.445,False,0.775
hrrsd_00453_002,hrrsd_00453,train,5,storage_tank,733,262,849,368,12296,984,713,,,128,1.75,False,0.75
hrrsd_00457_000,hrrsd_00457,train,2,bridge,115,206,1056,438,218312,1499,1151,,,1035,0.216,False,0.204
hrrsd_00464_000,hrrsd_00464,train,2,bridge,728,731,1679,1538,767457,1800,1736,,,1046,0.214,False,0.701
hrrsd_00464_001,hrrsd_00464,train,2,bridge,266,65,1220,881,778464,1800,1736,,,1049,0.214,False,0.707
hrrsd_00477_000,hrrsd_00477,train,2,bridge,403,265,1045,713,287616,1336,952,,,706,0.317,False,0.577
hrrsd_00483_000,hrrsd_00483,train,8,tennis_court,294,162,366,273,7992,888,604,,,122,1.836,False,0.537
hrrsd_00483_001,hrrsd_00483,train,8,tennis_court,357,176,427,286,7700,888,604,,,121,1.851,False,0.526
hrrsd_00483_002,hrrsd_00483,train,8,tennis_court,430,194,502,303,7848,888,604,,,120,1.867,False,0.545
hrrsd_00484_000,hrrsd_00484,train,2,bridge,124,78,684,293,120400,892,544,,,544,0.412,False,0.407
hrrsd_00485_000,hrrsd_00485,train,2,bridge,306,244,969,724,318240,1016,804,,,729,0.307,False,0.599
hrrsd_00494_000,hrrsd_00494,train,2,bridge,253,170,951,301,91438,1172,784,,,768,0.292,False,0.155
hrrsd_00506_000,hrrsd_00506,train,12,ground_track_field,1011,162,1243,298,31552,1400,1264,,,255,0.878,False,0.485
hrrsd_00506_001,hrrsd_00506,train,12,ground_track_field,190,882,327,1098,29592,1400,1264,,,238,0.941,False,0.522
hrrsd_00511_000,hrrsd_00511,train,12,ground_track_field,303,232,471,387,26040,832,580,,,185,1.211,False,0.761
hrrsd_00521_000,hrrsd_00521,train,12,ground_track_field,346,295,532,410,21390,1000,664,,,205,1.093,False,0.509
hrrsd_00528_000,hrrsd_00528,train,2,bridge,1440,184,1586,444,37960,1632,1244,,,286,0.783,False,0.464
hrrsd_00528_001,hrrsd_00528,train,2,bridge,104,504,832,1064,407680,1632,1244,,,801,0.28,False,0.635
hrrsd_00532_000,hrrsd_00532,train,8,tennis_court,374,161,431,272,6327,672,1008,,,122,1.836,False,0.425
hrrsd_00532_001,hrrsd_00532,train,8,tennis_court,441,158,498,271,6441,672,1008,,,124,1.806,False,0.419
hrrsd_00532_002,hrrsd_00532,train,8,tennis_court,380,320,439,430,6490,672,1008,,,121,1.851,False,0.443
hrrsd_00532_003,hrrsd_00532,train,8,tennis_court,449,315,508,427,6608,672,1008,,,123,1.821,False,0.437
hrrsd_00532_004,hrrsd_00532,train,8,tennis_court,389,473,446,587,6498,672,1008,,,125,1.792,False,0.416
hrrsd_00532_005,hrrsd_00532,train,8,tennis_court,455,470,515,584,6840,672,1008,,,125,1.792,False,0.438
hrrsd_00532_006,hrrsd_00532,train,8,tennis_court,396,633,454,743,6380,672,1008,,,121,1.851,False,0.436
hrrsd_00532_007,hrrsd_00532,train,8,tennis_court,466,629,526,740,6660,672,1008,,,122,1.836,False,0.447
hrrsd_00539_000,hrrsd_00539,train,6,ship,101,93,395,170,22638,591,372,,,323,0.693,False,0.217
hrrsd_00541_000,hrrsd_00541,train,2,bridge,344,917,2225,2821,3581424,2388,3192,,,2094,0.107,False,0.817
hrrsd_00541_001,hrrsd_00541,train,8,tennis_court,1623,254,1715,368,10488,2388,3192,,,125,1.792,False,0.671
hrrsd_00541_002,hrrsd_00541,train,8,tennis_court,1680,222,1773,336,10602,2388,3192,,,125,1.792,False,0.679
hrrsd_00542_000,hrrsd_00542,train,1,baseball_diamond,432,78,823,498,164220,930,900,,,462,0.485,False,0.769
hrrsd_00542_001,hrrsd_00542,train,1,baseball_diamond,78,409,511,808,172767,930,900,,,476,0.471,False,0.763
hrrsd_00544_000,hrrsd_00544,train,8,tennis_court,574,244,633,359,6785,996,732,,,127,1.764,False,0.421
hrrsd_00544_001,hrrsd_00544,train,8,tennis_court,643,244,701,360,6728,996,732,,,128,1.75,False,0.411
hrrsd_00544_002,hrrsd_00544,train,8,tennis_court,710,242,765,357,6325,996,732,,,127,1.764,False,0.392
hrrsd_00552_000,hrrsd_00552,train,1,baseball_diamond,400,522,904,1024,253008,1506,1308,,,554,0.404,False,0.824
hrrsd_00553_000,hrrsd_00553,train,8,tennis_court,587,370,698,433,6993,1314,918,,,122,1.836,False,0.47
hrrsd_00553_001,hrrsd_00553,train,8,tennis_court,609,469,667,578,6322,1314,918,,,120,1.867,False,0.439
hrrsd_00553_002,hrrsd_00553,train,8,tennis_court,541,461,601,570,6540,1314,918,,,120,1.867,False,0.454
hrrsd_00553_003,hrrsd_00553,train,8,tennis_court,481,451,537,562,6216,1314,918,,,122,1.836,False,0.418
hrrsd_00557_000,hrrsd_00557,train,6,ship,425,269,605,803,96120,1200,1536,,,587,0.382,False,0.279
hrrsd_00558_000,hrrsd_00558,train,6,ship,1174,894,1280,1256,38372,1332,1308,,,398,0.563,False,0.242
hrrsd_00558_001,hrrsd_00558,train,6,ship,83,36,446,155,43197,1332,1308,,,399,0.561,False,0.271
hrrsd_00559_000,hrrsd_00559,train,6,ship,582,433,871,544,32079,1293,762,,,318,0.704,False,0.317
hrrsd_00563_000,hrrsd_00563,train,2,bridge,642,144,1183,705,303501,1374,930,,,617,0.363,False,0.797
hrrsd_00564_000,hrrsd_00564,train,2,bridge,209,155,641,608,195696,882,1428,,,498,0.45,False,0.789
hrrsd_00564_001,hrrsd_00564,train,5,storage_tank,421,1228,487,1295,4422,882,1428,,,74,3.027,False,0.808
hrrsd_00564_002,hrrsd_00564,train,5,storage_tank,480,1290,544,1354,4096,882,1428,,,70,3.2,False,0.836
hrrsd_00569_000,hrrsd_00569,train,8,tennis_court,608,242,711,346,10712,855,601,,,114,1.965,False,0.824
hrrsd_00569_001,hrrsd_00569,train,8,tennis_court,562,284,665,389,10815,855,601,,,116,1.931,False,0.804
hrrsd_00569_002,hrrsd_00569,train,8,tennis_court,517,326,620,432,10918,855,601,,,117,1.915,False,0.798
hrrsd_00575_000,hrrsd_00575,train,1,baseball_diamond,138,108,636,601,245514,1224,894,,,548,0.409,False,0.818
hrrsd_00584_000,hrrsd_00584,train,1,baseball_diamond,369,301,892,808,265161,1209,894,,,575,0.39,False,0.802
hrrsd_00584_001,hrrsd_00584,train,8,tennis_court,719,148,819,253,10500,1209,894,,,116,1.931,False,0.78
hrrsd_00584_002,hrrsd_00584,train,8,tennis_court,765,194,867,298,10608,1209,894,,,114,1.965,False,0.816
hrrsd_00584_003,hrrsd_00584,train,8,tennis_court,809,243,914,344,10605,1209,894,,,116,1.931,False,0.788
hrrsd_00584_004,hrrsd_00584,train,8,tennis_court,856,287,962,396,11554,1209,894,,,120,1.867,False,0.802
hrrsd_00584_005,hrrsd_00584,train,8,tennis_court,906,335,1008,439,10608,1209,894,,,114,1.965,False,0.816
hrrsd_00584_006,hrrsd_00584,train,8,tennis_court,956,379,1054,482,10094,1209,894,,,113,1.982,False,0.791
hrrsd_00588_000,hrrsd_00588,train,8,tennis_court,607,704,711,803,10296,912,858,,,114,1.965,False,0.792
hrrsd_00589_000,hrrsd_00589,train,8,tennis_court,141,264,245,370,11024,1680,1188,,,117,1.915,False,0.805
hrrsd_00589_001,hrrsd_00589,train,8,tennis_court,967,989,1067,1089,10000,1680,1188,,,110,2.036,False,0.826
hrrsd_00589_002,hrrsd_00589,train,8,tennis_court,1010,942,1115,1044,10710,1680,1188,,,116,1.931,False,0.796
hrrsd_00589_003,hrrsd_00589,train,8,tennis_court,1059,894,1160,995,10201,1680,1188,,,111,2.018,False,0.828
hrrsd_00589_004,hrrsd_00589,train,8,tennis_court,1122,831,1224,929,9996,1680,1188,,,112,2.0,False,0.797
hrrsd_00589_005,hrrsd_00589,train,8,tennis_court,1166,784,1268,882,9996,1680,1188,,,112,2.0,False,0.797
hrrsd_00593_000,hrrsd_00593,train,8,tennis_court,315,175,418,281,10918,486,369,,,117,1.915,False,0.798
hrrsd_00593_001,hrrsd_00593,train,8,tennis_court,361,221,465,324,10712,486,369,,,114,1.965,False,0.824
hrrsd_00594_000,hrrsd_00594,train,8,tennis_court,476,145,579,247,10506,744,582,,,113,1.982,False,0.823
hrrsd_00594_001,hrrsd_00594,train,8,tennis_court,429,194,532,295,10403,744,582,,,113,1.982,False,0.815
hrrsd_00594_002,hrrsd_00594,train,8,tennis_court,381,239,486,342,10815,744,582,,,116,1.931,False,0.804
hrrsd_00594_003,hrrsd_00594,train,8,tennis_court,338,289,439,389,10100,744,582,,,111,2.018,False,0.82
hrrsd_00595_000,hrrsd_00595,train,8,tennis_court,552,203,649,302,9603,900,669,,,109,2.055,False,0.808
hrrsd_00595_001,hrrsd_00595,train,8,tennis_court,598,250,695,351,9797,900,669,,,111,2.018,False,0.795
hrrsd_00597_000,hrrsd_00597,train,8,tennis_court,923,811,1024,913,10302,1392,1008,,,112,2.0,False,0.821
hrrsd_00612_000,hrrsd_00612,train,2,bridge,431,75,1855,1979,2711296,1968,2220,,,1968,0.114,False,0.7
hrrsd_00612_001,hrrsd_00612,train,6,ship,27,319,423,655,133056,1968,2220,,,436,0.514,False,0.7
hrrsd_00617_000,hrrsd_00617,train,2,bridge,86,160,800,1120,685440,1500,1158,,,1056,0.212,False,0.615
hrrsd_00627_000,hrrsd_00627,train,8,tennis_court,946,311,1017,417,7526,1266,846,,,117,1.915,False,0.55
hrrsd_00627_001,hrrsd_00627,train,8,tennis_court,1071,341,1142,451,7810,1266,846,,,121,1.851,False,0.533
hrrsd_00627_002,hrrsd_00627,train,8,tennis_court,888,505,959,614,7739,1266,846,,,120,1.867,False,0.537
hrrsd_00627_003,hrrsd_00627,train,8,tennis_court,949,519,1020,630,7881,1266,846,,,122,1.836,False,0.529
hrrsd_00631_000,hrrsd_00631,train,12,ground_track_field,431,290,650,449,34821,779,588,,,241,0.929,False,0.6
hrrsd_00641_000,hrrsd_00641,train,12,ground_track_field,600,199,802,331,26664,805,505,,,222,1.009,False,0.541
hrrsd_00643_000,hrrsd_00643,train,2,bridge,549,105,856,471,112362,987,732,,,403,0.556,False,0.692
hrrsd_00644_000,hrrsd_00644,train,2,bridge,317,662,1073,1517,646380,1140,1632,,,941,0.238,False,0.73
hrrsd_00667_000,hrrsd_00667,train,2,bridge,246,178,480,850,157248,1410,1068,,,739,0.303,False,0.288
hrrsd_00673_000,hrrsd_00673,train,2,bridge,735,132,1005,837,190350,1152,972,,,776,0.289,False,0.316
hrrsd_00682_000,hrrsd_00682,train,2,bridge,572,874,830,1200,84108,1128,1320,,,359,0.624,False,0.653
